progress_id,project_id,physical_progress,financial_progress,planned_duration_days,actual_duration_days,extension_count,progress_gap
PROG-003408,MPLADS-003408,93.0,89.8,90,115,0,-3.2
PROG-003409,MPLADS-003409,75.5,87.4,210,215,0,11.9
PROG-003410,MPLADS-003410,86.4,96.1,60,47,0,9.7
PROG-003411,MPLADS-003411,95.0,88.6,150,162,0,-6.4
PROG-003412,MPLADS-003412,94.1,91.6,90,84,0,-2.5
PROG-003413,MPLADS-003413,82.6,95.7,60,77,0,13.1
PROG-003414,MPLADS-003414,89.8,89.6,120,127,0,-0.2
PROG-003415,MPLADS-003415,86.7,86.3,120,144,0,-0.4
PROG-003416,MPLADS-003416,71.5,89.2,160,175,0,17.7
PROG-003417,MPLADS-003417,93.0,95.4,120,126,0,2.4
PROG-003418,MPLADS-003418,91.6,86.0,150,145,0,-5.6
PROG-003419,MPLADS-003419,77.4,97.9,60,87,0,20.5
PROG-003420,MPLADS-003420,78.5,93.8,120,124,0,15.3
PROG-003421,MPLADS-003421,79.5,91.1,60,56,0,11.6
PROG-003422,MPLADS-003422,74.0,88.3,180,165,0,14.3
PROG-003423,MPLADS-003423,75.6,133.8,210,238,0,58.2
PROG-003424,MPLADS-003424,82.7,92.5,60,84,0,9.8
PROG-003425,MPLADS-003425,80.2,85.6,150,173,0,5.4
PROG-003426,MPLADS-003426,95.9,97.6,150,182,0,1.7
PROG-003427,MPLADS-003427,95.7,86.9,120,119,0,-8.8
PROG-003428,MPLADS-003428,80.8,92.5,400,402,0,11.7
PROG-003429,MPLADS-003429,82.7,85.5,210,210,0,2.8
PROG-003430,MPLADS-003430,78.0,97.2,210,206,0,19.2
PROG-003431,MPLADS-003431,89.5,89.6,60,48,0,0.1
PROG-003432,MPLADS-003432,75.9,91.7,120,124,0,15.8
PROG-003433,MPLADS-003433,86.4,95.2,180,198,0,8.8
PROG-003434,MPLADS-003434,99.6,86.1,400,407,0,-13.5
PROG-003435,MPLADS-003435,73.2,97.2,160,173,0,24.0
PROG-003436,MPLADS-003436,72.4,94.3,180,720,3,21.9
PROG-003437,MPLADS-003437,94.4,89.3,120,122,0,-5.1
PROG-003438,MPLADS-003438,96.1,93.5,210,232,0,-2.6
PROG-003439,MPLADS-003439,88.8,94.1,180,194,0,5.3
PROG-003440,MPLADS-003440,34.5,93.1,120,137,0,58.6
PROG-003441,MPLADS-003441,71.7,89.8,180,169,0,18.1
PROG-003442,MPLADS-003442,77.0,93.5,120,147,0,16.5
PROG-003443,MPLADS-003443,0.0,100.0,150,147,0,100.0
PROG-003444,MPLADS-003444,90.5,87.2,180,181,0,-3.3
PROG-003445,MPLADS-003445,97.3,88.3,160,154,0,-9.0
PROG-003446,MPLADS-003446,73.5,92.5,400,392,0,19.0
PROG-003447,MPLADS-003447,83.0,89.0,60,55,0,6.0
PROG-003448,MPLADS-003448,83.3,86.1,120,140,0,2.8
PROG-003449,MPLADS-003449,0.0,100.0,160,155,0,100.0
PROG-003450,MPLADS-003450,73.0,96.7,90,102,0,23.7
PROG-003451,MPLADS-003451,86.0,96.8,210,237,0,10.8
PROG-003452,MPLADS-003452,72.0,90.0,160,194,0,18.0
PROG-003453,MPLADS-003453,95.7,86.5,210,210,0,-9.2
PROG-003454,MPLADS-003454,60.2,91.8,150,450,2,31.6
PROG-003455,MPLADS-003455,89.8,94.8,120,107,0,5.0
PROG-003456,MPLADS-003456,89.5,88.8,400,416,0,-0.7
PROG-003457,MPLADS-003457,31.9,98.3,400,398,0,66.4
PROG-003458,MPLADS-003458,99.6,86.4,400,424,0,-13.2
PROG-003459,MPLADS-003459,87.9,93.4,210,197,0,5.5
PROG-003460,MPLADS-003460,86.1,86.7,400,392,0,0.6
PROG-003461,MPLADS-003461,96.5,91.4,400,395,0,-5.1
PROG-003462,MPLADS-003462,91.3,96.9,120,145,0,5.6
PROG-003463,MPLADS-003463,90.9,89.1,90,94,0,-1.8
PROG-003464,MPLADS-003464,16.3,85.1,150,172,0,68.8
PROG-003465,MPLADS-003465,98.2,87.6,120,150,0,-10.6
PROG-003466,MPLADS-003466,75.4,93.7,150,143,0,18.3
PROG-003467,MPLADS-003467,93.4,89.4,120,111,0,-4.0
PROG-003468,MPLADS-003468,76.3,87.8,60,58,0,11.5
PROG-003469,MPLADS-003469,97.0,88.5,400,411,0,-8.5
PROG-003470,MPLADS-003470,92.3,93.5,60,82,0,1.2
PROG-003471,MPLADS-003471,86.1,97.8,90,86,0,11.7
PROG-003472,MPLADS-003472,85.1,85.1,150,173,0,0.0
PROG-003473,MPLADS-003473,73.5,88.7,60,48,0,15.2
PROG-003474,MPLADS-003474,98.4,96.3,180,190,0,-2.1
PROG-003475,MPLADS-003475,71.3,88.9,90,83,0,17.6
PROG-003476,MPLADS-003476,96.0,95.9,60,65,0,-0.1
PROG-003477,MPLADS-003477,99.1,89.1,210,233,0,-10.0
PROG-003478,MPLADS-003478,82.0,93.3,150,154,0,11.3
PROG-003479,MPLADS-003479,78.7,94.0,210,200,0,15.3
PROG-003480,MPLADS-003480,97.4,96.7,150,164,0,-0.7
PROG-003481,MPLADS-003481,73.1,96.6,400,387,0,23.5
PROG-003482,MPLADS-003482,89.4,97.2,120,147,0,7.8
PROG-003483,MPLADS-003483,79.2,87.0,160,190,0,7.8
PROG-003484,MPLADS-003484,94.0,93.8,60,86,0,-0.2
PROG-003485,MPLADS-003485,81.1,87.2,90,86,0,6.1
PROG-003486,MPLADS-003486,95.1,94.2,150,135,0,-0.9
PROG-003487,MPLADS-003487,79.7,97.6,60,49,0,17.9
PROG-003488,MPLADS-003488,19.9,64.0,180,181,0,44.1
PROG-003489,MPLADS-003489,70.3,86.5,60,78,0,16.2
PROG-003490,MPLADS-003490,75.5,94.3,400,397,0,18.8
PROG-003491,MPLADS-003491,99.4,94.4,160,180,0,-5.0
PROG-003492,MPLADS-003492,99.0,94.1,60,89,0,-4.9
PROG-003493,MPLADS-003493,23.9,56.7,90,105,0,32.8
PROG-003494,MPLADS-003494,93.1,89.7,180,211,0,-3.4
PROG-003495,MPLADS-003495,71.3,97.8,160,176,0,26.5
PROG-003496,MPLADS-003496,26.7,94.8,160,154,0,68.1
PROG-003497,MPLADS-003497,10.3,55.5,150,139,0,45.2
PROG-003498,MPLADS-003498,84.4,94.3,60,66,0,9.9
PROG-003499,MPLADS-003499,80.9,87.6,180,204,0,6.7
PROG-003500,MPLADS-003500,81.2,87.9,160,147,0,6.7
PROG-003501,MPLADS-003501,0.0,100.0,120,126,0,100.0
PROG-003502,MPLADS-003502,79.3,92.1,160,171,0,12.8
PROG-003503,MPLADS-003503,83.3,89.9,180,201,0,6.6
PROG-003504,MPLADS-003504,98.6,86.1,120,135,0,-12.5
PROG-003505,MPLADS-003505,73.1,91.1,210,242,0,18.0
PROG-003506,MPLADS-003506,79.8,97.7,210,203,0,17.9
PROG-003507,MPLADS-003507,95.0,97.1,60,76,0,2.1
PROG-003508,MPLADS-003508,81.4,95.0,120,150,0,13.6
PROG-003509,MPLADS-003509,84.5,92.5,120,140,0,8.0
PROG-003510,MPLADS-003510,72.3,90.1,150,156,0,17.8
PROG-003511,MPLADS-003511,81.2,91.9,60,71,0,10.7
PROG-003512,MPLADS-003512,94.0,85.3,180,208,0,-8.7
PROG-003513,MPLADS-003513,98.9,96.3,60,80,0,-2.6
PROG-003514,MPLADS-003514,71.9,93.9,90,91,0,22.0
PROG-003515,MPLADS-003515,92.4,97.5,400,418,0,5.1
PROG-003516,MPLADS-003516,83.9,91.4,150,142,0,7.5
PROG-003517,MPLADS-003517,74.6,89.0,90,96,0,14.4
PROG-003518,MPLADS-003518,87.9,85.4,400,404,0,-2.5
PROG-003519,MPLADS-003519,77.9,95.1,90,84,0,17.2
PROG-003520,MPLADS-003520,71.6,86.1,120,136,0,14.5
PROG-003521,MPLADS-003521,94.3,85.4,60,90,0,-8.9
PROG-003522,MPLADS-003522,86.7,87.2,400,401,0,0.5
PROG-003523,MPLADS-003523,84.4,89.7,160,182,0,5.3
PROG-003524,MPLADS-003524,84.7,94.7,150,147,0,10.0
PROG-003525,MPLADS-003525,90.5,93.7,120,123,0,3.2
PROG-003526,MPLADS-003526,19.2,89.1,120,113,0,69.9
PROG-003527,MPLADS-003527,74.0,94.9,60,74,0,20.9
PROG-003528,MPLADS-003528,81.7,89.5,160,185,0,7.8
PROG-003529,MPLADS-003529,78.4,92.1,60,90,0,13.7
PROG-003530,MPLADS-003530,85.1,96.7,400,409,0,11.6
PROG-003531,MPLADS-003531,70.7,92.5,60,49,0,21.8
PROG-003532,MPLADS-003532,71.3,96.2,400,389,0,24.9
PROG-003533,MPLADS-003533,80.9,88.8,60,79,0,7.9
PROG-003534,MPLADS-003534,82.3,85.2,400,427,0,2.9
PROG-003535,MPLADS-003535,92.8,94.7,120,107,0,1.9
PROG-003536,MPLADS-003536,99.6,89.1,150,147,0,-10.5
PROG-003537,MPLADS-003537,93.6,88.8,180,169,0,-4.8
PROG-003538,MPLADS-003538,79.8,97.7,210,196,0,17.9
PROG-003539,MPLADS-003539,91.4,88.3,150,157,0,-3.1
PROG-003540,MPLADS-003540,95.8,95.5,120,129,0,-0.3
PROG-003541,MPLADS-003541,74.4,96.0,60,79,0,21.6
PROG-003542,MPLADS-003542,81.7,85.1,90,106,0,3.4
PROG-003543,MPLADS-003543,86.1,94.9,210,199,0,8.8
PROG-003544,MPLADS-003544,73.5,96.4,120,138,0,22.9
PROG-003545,MPLADS-003545,75.1,89.7,90,105,0,14.6
PROG-003546,MPLADS-003546,74.5,97.6,160,189,0,23.1
PROG-003547,MPLADS-003547,71.8,87.2,400,421,0,15.4
PROG-003548,MPLADS-003548,91.2,87.8,90,89,0,-3.4
PROG-003549,MPLADS-003549,76.4,91.8,90,119,0,15.4
PROG-003550,MPLADS-003550,22.9,94.0,160,191,0,71.1
PROG-003551,MPLADS-003551,0.0,100.0,160,154,0,100.0
PROG-003552,MPLADS-003552,84.0,89.9,210,244,0,5.9
PROG-003553,MPLADS-003553,82.0,92.9,120,132,0,10.9
PROG-003554,MPLADS-003554,88.5,93.1,160,178,0,4.6
PROG-003555,MPLADS-003555,50.6,90.0,160,480,4,39.4
PROG-003556,MPLADS-003556,92.0,88.2,120,151,0,-3.8
PROG-003557,MPLADS-003557,99.5,87.0,60,91,0,-12.5
PROG-003558,MPLADS-003558,98.2,87.0,120,123,0,-11.2
PROG-003559,MPLADS-003559,95.4,97.3,60,85,0,1.9
PROG-003560,MPLADS-003560,77.4,144.3,90,124,0,66.9
PROG-003561,MPLADS-003561,78.0,140.2,160,185,0,62.2
PROG-003562,MPLADS-003562,78.3,95.7,150,178,0,17.4
PROG-003563,MPLADS-003563,90.0,92.1,210,236,0,2.1
PROG-003564,MPLADS-003564,77.7,94.3,180,207,0,16.6
PROG-003565,MPLADS-003565,88.1,87.8,400,405,0,-0.3
PROG-003566,MPLADS-003566,73.3,92.0,180,182,0,18.7
PROG-003567,MPLADS-003567,70.9,85.2,150,171,0,14.3
PROG-003568,MPLADS-003568,71.3,86.3,180,193,0,15.0
PROG-003569,MPLADS-003569,87.0,96.5,90,75,0,9.5
PROG-003570,MPLADS-003570,78.8,85.9,210,198,0,7.1
PROG-003571,MPLADS-003571,17.8,94.2,60,58,0,76.4
PROG-003572,MPLADS-003572,24.4,97.4,90,108,0,73.0
PROG-003573,MPLADS-003573,90.4,92.9,90,111,0,2.5
PROG-003574,MPLADS-003574,97.8,86.9,160,183,0,-10.9
PROG-003575,MPLADS-003575,74.3,91.5,400,404,0,17.2
PROG-003576,MPLADS-003576,75.9,92.9,150,176,0,17.0
PROG-003577,MPLADS-003577,93.3,89.0,210,198,0,-4.3
PROG-003578,MPLADS-003578,67.4,95.0,400,1600,3,27.6
PROG-003579,MPLADS-003579,82.8,86.3,60,61,0,3.5
PROG-003580,MPLADS-003580,98.6,96.8,210,203,0,-1.8
PROG-003581,MPLADS-003581,30.7,92.4,160,154,0,61.7
PROG-003582,MPLADS-003582,84.4,97.0,150,184,0,12.6
PROG-003583,MPLADS-003583,96.2,90.7,150,145,0,-5.5
PROG-003584,MPLADS-003584,89.0,94.7,120,135,0,5.7
PROG-003585,MPLADS-003585,87.0,95.6,160,176,0,8.6
PROG-003586,MPLADS-003586,88.3,95.1,120,117,0,6.8
PROG-003587,MPLADS-003587,74.1,97.3,120,111,0,23.2
PROG-003588,MPLADS-003588,96.1,91.5,60,53,0,-4.6
PROG-003589,MPLADS-003589,79.9,90.9,210,218,0,11.0
PROG-003590,MPLADS-003590,70.2,85.5,120,114,0,15.3
PROG-003591,MPLADS-003591,87.5,85.1,60,48,0,-2.4
PROG-003592,MPLADS-003592,83.4,86.6,400,433,0,3.2
PROG-003593,MPLADS-003593,88.4,94.7,150,159,0,6.3
PROG-003594,MPLADS-003594,86.1,96.4,180,197,0,10.3
PROG-003595,MPLADS-003595,77.8,93.9,160,148,0,16.1
PROG-003596,MPLADS-003596,92.7,90.6,150,173,0,-2.1
PROG-003597,MPLADS-003597,76.3,92.8,60,65,0,16.5
PROG-003598,MPLADS-003598,92.5,96.6,180,172,0,4.1
PROG-003599,MPLADS-003599,97.0,86.2,180,191,0,-10.8
PROG-003600,MPLADS-003600,33.0,89.2,400,391,0,56.2
PROG-003601,MPLADS-003601,73.8,88.3,180,196,0,14.5
PROG-003602,MPLADS-003602,97.4,91.3,150,181,0,-6.1
PROG-003603,MPLADS-003603,19.9,97.2,160,152,0,77.3
PROG-003604,MPLADS-003604,71.5,88.5,400,411,0,17.0
PROG-003605,MPLADS-003605,84.5,95.8,150,154,0,11.3
PROG-003606,MPLADS-003606,78.3,91.7,60,53,0,13.4
PROG-003607,MPLADS-003607,76.4,90.7,60,93,0,14.3
PROG-003608,MPLADS-003608,76.7,86.6,180,176,0,9.9
PROG-003609,MPLADS-003609,78.1,88.2,90,115,0,10.1
PROG-003610,MPLADS-003610,91.7,155.5,90,92,0,63.8
PROG-003611,MPLADS-003611,94.4,96.9,210,232,0,2.5
PROG-003612,MPLADS-003612,85.5,94.5,210,237,0,9.0
PROG-003613,MPLADS-003613,99.4,91.0,150,169,0,-8.4
PROG-003614,MPLADS-003614,88.6,86.8,180,214,0,-1.8
PROG-003615,MPLADS-003615,97.9,93.8,210,216,0,-4.1
PROG-003616,MPLADS-003616,90.5,89.5,210,220,0,-1.0
PROG-003617,MPLADS-003617,18.3,98.5,180,176,0,80.2
PROG-003618,MPLADS-003618,78.3,87.4,150,149,0,9.1
PROG-003619,MPLADS-003619,83.9,85.1,180,181,0,1.2
PROG-003620,MPLADS-003620,74.9,90.6,210,218,0,15.7
PROG-003621,MPLADS-003621,80.9,92.9,210,219,0,12.0
PROG-003622,MPLADS-003622,99.4,87.9,90,118,0,-11.5
PROG-003623,MPLADS-003623,98.1,96.7,400,426,0,-1.4
PROG-003624,MPLADS-003624,84.6,89.3,120,139,0,4.7
PROG-003625,MPLADS-003625,91.2,96.3,180,191,0,5.1
PROG-003626,MPLADS-003626,86.8,90.6,120,107,0,3.8
PROG-003627,MPLADS-003627,94.5,85.7,90,104,0,-8.8
PROG-003628,MPLADS-003628,81.7,94.0,90,98,0,12.3
PROG-003629,MPLADS-003629,87.2,91.1,210,243,0,3.9
PROG-003630,MPLADS-003630,82.2,97.6,180,165,0,15.4
PROG-003631,MPLADS-003631,94.5,93.3,210,241,0,-1.2
PROG-003632,MPLADS-003632,71.3,91.6,150,179,0,20.3
PROG-003633,MPLADS-003633,72.5,86.6,120,128,0,14.1
PROG-003634,MPLADS-003634,72.2,92.1,120,119,0,19.9
PROG-003635,MPLADS-003635,83.0,95.8,120,115,0,12.8
PROG-003636,MPLADS-003636,90.4,94.2,150,139,0,3.8
PROG-003637,MPLADS-003637,78.0,88.5,400,410,0,10.5
PROG-003638,MPLADS-003638,89.7,94.0,150,155,0,4.3
PROG-003639,MPLADS-003639,78.9,90.8,60,56,0,11.9
PROG-003640,MPLADS-003640,78.9,87.2,90,88,0,8.3
PROG-003641,MPLADS-003641,87.4,91.6,400,395,0,4.2
PROG-003642,MPLADS-003642,83.2,89.4,400,403,0,6.2
PROG-003643,MPLADS-003643,83.9,134.1,210,225,0,50.2
PROG-003644,MPLADS-003644,89.4,87.3,160,158,0,-2.1
PROG-003645,MPLADS-003645,84.6,130.0,400,430,0,45.4
PROG-003646,MPLADS-003646,0.0,100.0,210,229,0,100.0
PROG-003647,MPLADS-003647,42.3,86.7,180,540,2,44.4
PROG-003648,MPLADS-003648,99.0,94.8,160,148,0,-4.2
PROG-003649,MPLADS-003649,29.5,93.1,90,92,0,63.6
PROG-003650,MPLADS-003650,77.4,93.3,210,218,0,15.9
PROG-003651,MPLADS-003651,92.1,95.8,210,227,0,3.7
PROG-003652,MPLADS-003652,91.2,90.2,120,118,0,-1.0
PROG-003653,MPLADS-003653,93.2,85.5,120,139,0,-7.7
PROG-003654,MPLADS-003654,72.3,92.0,400,389,0,19.7
PROG-003655,MPLADS-003655,74.4,87.0,400,392,0,12.6
PROG-003656,MPLADS-003656,99.6,95.4,60,70,0,-4.2
PROG-003657,MPLADS-003657,73.8,93.5,90,85,0,19.7
PROG-003658,MPLADS-003658,73.2,90.2,150,173,0,17.0
PROG-003659,MPLADS-003659,26.0,89.2,60,92,0,63.2
PROG-003660,MPLADS-003660,96.4,96.0,400,385,0,-0.4
PROG-003661,MPLADS-003661,74.8,85.3,160,159,0,10.5
PROG-003662,MPLADS-003662,71.3,157.6,120,116,0,86.3
PROG-003663,MPLADS-003663,80.2,90.7,150,154,0,10.5
PROG-003664,MPLADS-003664,95.4,85.9,150,177,0,-9.5
PROG-003665,MPLADS-003665,87.0,97.3,400,391,0,10.3
PROG-003666,MPLADS-003666,93.8,85.1,210,198,0,-8.7
PROG-003667,MPLADS-003667,79.7,93.3,400,385,0,13.6
PROG-003668,MPLADS-003668,80.3,93.5,160,149,0,13.2
PROG-003669,MPLADS-003669,94.6,86.6,400,402,0,-8.0
PROG-003670,MPLADS-003670,80.2,85.0,210,218,0,4.8
PROG-003671,MPLADS-003671,97.1,92.3,150,164,0,-4.8
PROG-003672,MPLADS-003672,88.4,90.6,60,74,0,2.2
PROG-003673,MPLADS-003673,93.7,89.3,160,175,0,-4.4
PROG-003674,MPLADS-003674,21.5,98.8,180,190,0,77.3
PROG-003675,MPLADS-003675,85.8,88.1,210,230,0,2.3
PROG-003676,MPLADS-003676,86.4,94.4,400,394,0,8.0
PROG-003677,MPLADS-003677,79.8,97.7,150,146,0,17.9
PROG-003678,MPLADS-003678,80.7,90.2,400,431,0,9.5
PROG-003679,MPLADS-003679,83.0,93.7,210,202,0,10.7
PROG-003680,MPLADS-003680,73.9,87.8,120,145,0,13.9
PROG-003681,MPLADS-003681,82.0,94.2,210,241,0,12.2
PROG-003682,MPLADS-003682,61.2,94.7,400,1600,2,33.5
PROG-003683,MPLADS-003683,90.8,90.8,400,390,0,0.0
PROG-003684,MPLADS-003684,98.4,91.0,150,174,0,-7.4
PROG-003685,MPLADS-003685,20.1,97.1,150,164,0,77.0
PROG-003686,MPLADS-003686,77.7,88.5,180,199,0,10.8
PROG-003687,MPLADS-003687,84.3,153.7,400,417,0,69.4
PROG-003688,MPLADS-003688,70.6,86.2,60,58,0,15.6
PROG-003689,MPLADS-003689,98.7,88.8,60,79,0,-9.9
PROG-003690,MPLADS-003690,92.4,90.0,400,432,0,-2.4
PROG-003691,MPLADS-003691,84.0,91.1,210,213,0,7.1
PROG-003692,MPLADS-003692,74.0,93.8,160,171,0,19.8
PROG-003693,MPLADS-003693,96.9,152.5,150,149,0,55.6
PROG-003694,MPLADS-003694,96.5,96.2,60,81,0,-0.3
PROG-003695,MPLADS-003695,40.2,94.3,90,360,3,54.1
PROG-003696,MPLADS-003696,89.8,86.7,400,432,0,-3.1
PROG-003697,MPLADS-003697,90.6,88.6,60,70,0,-2.0
PROG-003698,MPLADS-003698,71.4,97.0,120,360,4,25.6
PROG-003699,MPLADS-003699,51.5,89.2,60,240,3,37.7
PROG-003700,MPLADS-003700,96.6,86.3,400,387,0,-10.3
PROG-003701,MPLADS-003701,88.3,97.2,120,146,0,8.9
PROG-003702,MPLADS-003702,84.6,94.0,90,115,0,9.4
PROG-003703,MPLADS-003703,96.5,95.2,150,148,0,-1.3
PROG-003704,MPLADS-003704,84.0,92.6,400,423,0,8.6
PROG-003705,MPLADS-003705,72.2,87.1,180,165,0,14.9
PROG-003706,MPLADS-003706,83.3,86.9,90,120,0,3.6
PROG-003707,MPLADS-003707,73.9,96.5,160,163,0,22.6
PROG-003708,MPLADS-003708,78.7,86.3,210,226,0,7.6
PROG-003709,MPLADS-003709,86.8,90.5,150,152,0,3.7
PROG-003710,MPLADS-003710,99.0,87.0,180,176,0,-12.0
PROG-003711,MPLADS-003711,77.9,94.5,60,59,0,16.6
PROG-003712,MPLADS-003712,0.0,100.0,60,79,0,100.0
PROG-003713,MPLADS-003713,43.4,90.8,60,240,4,47.4
PROG-003714,MPLADS-003714,87.3,97.1,90,124,0,9.8
PROG-003715,MPLADS-003715,96.7,97.8,120,123,0,1.1
PROG-003716,MPLADS-003716,45.9,93.2,60,240,2,47.3
PROG-003717,MPLADS-003717,64.1,85.9,150,600,3,21.8
PROG-003718,MPLADS-003718,30.3,89.5,150,162,0,59.2
PROG-003719,MPLADS-003719,70.6,87.1,90,82,0,16.5
PROG-003720,MPLADS-003720,99.1,86.4,180,180,0,-12.7
PROG-003721,MPLADS-003721,70.6,94.5,180,191,0,23.9
PROG-003722,MPLADS-003722,76.3,90.5,60,69,0,14.2
PROG-003723,MPLADS-003723,83.9,92.7,400,394,0,8.8
PROG-003724,MPLADS-003724,75.0,93.1,150,171,0,18.1
PROG-003725,MPLADS-003725,79.8,91.2,60,50,0,11.4
PROG-003726,MPLADS-003726,74.2,88.3,90,92,0,14.1
PROG-003727,MPLADS-003727,82.5,86.7,160,145,0,4.2
PROG-003728,MPLADS-003728,90.7,87.0,180,201,0,-3.7
PROG-003729,MPLADS-003729,83.4,92.2,150,181,0,8.8
PROG-003730,MPLADS-003730,73.4,97.0,180,214,0,23.6
PROG-003731,MPLADS-003731,81.2,97.4,210,222,0,16.2
PROG-003732,MPLADS-003732,100.0,86.6,60,62,0,-13.4
PROG-003733,MPLADS-003733,86.9,90.2,210,238,0,3.3
PROG-003734,MPLADS-003734,70.9,97.0,160,148,0,26.1
PROG-003735,MPLADS-003735,98.0,92.4,90,113,0,-5.6
PROG-003736,MPLADS-003736,99.7,90.2,160,176,0,-9.5
PROG-003737,MPLADS-003737,87.7,87.6,150,138,0,-0.1
PROG-003738,MPLADS-003738,34.4,88.9,60,47,0,54.5
PROG-003739,MPLADS-003739,85.6,90.3,120,148,0,4.7
PROG-003740,MPLADS-003740,0.0,100.0,150,162,0,100.0
PROG-003741,MPLADS-003741,95.2,93.2,210,211,0,-2.0
PROG-003742,MPLADS-003742,91.0,89.0,180,211,0,-2.0
PROG-003743,MPLADS-003743,93.0,92.9,160,145,0,-0.1
PROG-003744,MPLADS-003744,96.9,97.0,210,201,0,0.1
PROG-003745,MPLADS-003745,96.7,87.1,60,56,0,-9.6
PROG-003746,MPLADS-003746,74.3,91.9,120,137,0,17.6
PROG-003747,MPLADS-003747,86.3,96.3,210,212,0,10.0
PROG-003748,MPLADS-003748,70.9,95.1,120,125,0,24.2
PROG-003749,MPLADS-003749,0.0,100.0,60,68,0,100.0
PROG-003750,MPLADS-003750,87.7,94.4,90,113,0,6.7
PROG-003751,MPLADS-003751,73.4,94.6,60,90,0,21.2
PROG-003752,MPLADS-003752,87.3,93.9,400,422,0,6.6
PROG-003753,MPLADS-003753,78.0,90.9,60,60,0,12.9
PROG-003754,MPLADS-003754,96.3,92.1,180,187,0,-4.2
PROG-003755,MPLADS-003755,99.0,87.7,160,174,0,-11.3
PROG-003756,MPLADS-003756,21.5,90.5,120,142,0,69.0
PROG-003757,MPLADS-003757,86.6,89.9,180,197,0,3.3
PROG-003758,MPLADS-003758,78.8,89.1,120,126,0,10.3
PROG-003759,MPLADS-003759,92.1,86.0,90,113,0,-6.1
PROG-003760,MPLADS-003760,80.1,94.5,160,183,0,14.4
PROG-003761,MPLADS-003761,80.5,90.1,150,144,0,9.6
PROG-003762,MPLADS-003762,31.6,90.8,90,101,0,59.2
PROG-003763,MPLADS-003763,88.0,90.8,150,166,0,2.8
PROG-003764,MPLADS-003764,73.4,85.7,90,122,0,12.3
PROG-003765,MPLADS-003765,69.8,93.1,60,240,3,23.3
PROG-003766,MPLADS-003766,73.9,92.5,120,110,0,18.6
PROG-003767,MPLADS-003767,84.3,97.0,160,193,0,12.7
PROG-003768,MPLADS-003768,71.8,97.7,150,179,0,25.9
PROG-003769,MPLADS-003769,88.9,95.5,180,212,0,6.6
PROG-003770,MPLADS-003770,72.2,95.1,150,175,0,22.9
PROG-003771,MPLADS-003771,71.8,95.0,120,111,0,23.2
PROG-003772,MPLADS-003772,83.5,133.5,160,159,0,50.0
PROG-003773,MPLADS-003773,90.0,92.9,90,107,0,2.9
PROG-003774,MPLADS-003774,99.3,96.5,90,120,0,-2.8
PROG-003775,MPLADS-003775,86.5,89.7,400,392,0,3.2
PROG-003776,MPLADS-003776,66.6,97.8,60,180,2,31.2
PROG-003777,MPLADS-003777,80.9,88.2,210,211,0,7.3
PROG-003778,MPLADS-003778,52.4,98.0,160,640,4,45.6
PROG-003779,MPLADS-003779,88.4,152.8,60,87,0,64.4
PROG-003780,MPLADS-003780,73.4,88.8,60,78,0,15.4
PROG-003781,MPLADS-003781,74.0,90.8,400,429,0,16.8
PROG-003782,MPLADS-003782,78.1,93.9,210,221,0,15.8
PROG-003783,MPLADS-003783,84.0,86.3,180,209,0,2.3
PROG-003784,MPLADS-003784,86.2,95.8,120,130,0,9.6
PROG-003785,MPLADS-003785,84.9,89.5,120,130,0,4.6
PROG-003786,MPLADS-003786,18.7,60.5,120,120,0,41.8
PROG-003787,MPLADS-003787,72.3,97.4,120,114,0,25.1
PROG-003788,MPLADS-003788,33.3,94.6,120,119,0,61.3
PROG-003789,MPLADS-003789,94.5,96.3,160,184,0,1.8
PROG-003790,MPLADS-003790,31.0,96.3,60,85,0,65.3
PROG-003791,MPLADS-003791,96.1,94.7,160,148,0,-1.4
PROG-003792,MPLADS-003792,80.5,90.4,180,171,0,9.9
PROG-003793,MPLADS-003793,75.1,90.7,180,182,0,15.6
PROG-003794,MPLADS-003794,83.8,91.0,180,188,0,7.2
PROG-003795,MPLADS-003795,96.9,144.8,160,173,0,47.9
PROG-003796,MPLADS-003796,73.9,146.3,90,79,0,72.4
PROG-003797,MPLADS-003797,91.3,89.5,60,47,0,-1.8
PROG-003798,MPLADS-003798,95.9,91.8,120,129,0,-4.1
PROG-003799,MPLADS-003799,98.6,86.2,210,234,0,-12.4
PROG-003800,MPLADS-003800,84.9,96.9,90,121,0,12.0
PROG-003801,MPLADS-003801,85.3,143.6,160,191,0,58.3
PROG-003802,MPLADS-003802,80.3,96.5,150,168,0,16.2
PROG-003803,MPLADS-003803,78.3,97.5,400,418,0,19.2
PROG-003804,MPLADS-003804,97.3,92.0,60,87,0,-5.3
PROG-003805,MPLADS-003805,55.1,95.1,400,1200,2,40.0
PROG-003806,MPLADS-003806,76.1,91.4,120,135,0,15.3
PROG-003807,MPLADS-003807,70.4,94.6,400,386,0,24.2
PROG-003808,MPLADS-003808,80.2,149.7,120,136,0,69.5
PROG-003809,MPLADS-003809,85.3,95.8,210,202,0,10.5
PROG-003810,MPLADS-003810,98.8,89.9,120,128,0,-8.9
PROG-003811,MPLADS-003811,77.2,86.8,60,45,0,9.6
PROG-003812,MPLADS-003812,72.4,89.0,60,63,0,16.6
PROG-003813,MPLADS-003813,0.0,100.0,90,75,0,100.0
PROG-003814,MPLADS-003814,98.8,128.5,180,211,0,29.7
