project_id,fraud_label,is_anomalous,risk_level,scenario_type,investigation_priority
MPLADS-002893,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-002894,0,0,LOW,NORMAL,ROUTINE
MPLADS-002895,0,0,LOW,NORMAL,ROUTINE
MPLADS-002896,0,0,LOW,NORMAL,ROUTINE
MPLADS-002897,0,0,LOW,NORMAL,ROUTINE
MPLADS-002898,0,0,LOW,NORMAL,ROUTINE
MPLADS-002899,0,0,LOW,NORMAL,ROUTINE
MPLADS-002900,0,0,LOW,NORMAL,ROUTINE
MPLADS-002901,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002902,0,0,LOW,NORMAL,ROUTINE
MPLADS-002903,0,0,LOW,LEGITIMATE_WEATHER_DELAY,ROUTINE
MPLADS-002904,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002905,1,1,CRITICAL,GHOST_WORK,URGENT
MPLADS-002906,0,0,LOW,NORMAL,ROUTINE
MPLADS-002907,0,0,LOW,NORMAL,ROUTINE
MPLADS-002908,0,0,LOW,NORMAL,ROUTINE
MPLADS-002909,0,0,LOW,NORMAL,ROUTINE
MPLADS-002910,0,0,LOW,NORMAL,ROUTINE
MPLADS-002911,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002912,0,0,LOW,NORMAL,ROUTINE
MPLADS-002913,0,0,LOW,NORMAL,ROUTINE
MPLADS-002914,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002915,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-002916,0,0,LOW,NORMAL,ROUTINE
MPLADS-002917,0,0,LOW,NORMAL,ROUTINE
MPLADS-002918,0,0,LOW,NORMAL,ROUTINE
MPLADS-002919,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-002920,0,0,LOW,NORMAL,ROUTINE
MPLADS-002921,0,0,LOW,NORMAL,ROUTINE
MPLADS-002922,0,0,LOW,NORMAL,ROUTINE
MPLADS-002923,0,0,LOW,NORMAL,ROUTINE
MPLADS-002924,0,0,LOW,LEGITIMATE_WEATHER_DELAY,ROUTINE
MPLADS-002925,0,0,LOW,NORMAL,ROUTINE
MPLADS-002926,0,0,LOW,NORMAL,ROUTINE
MPLADS-002927,0,0,LOW,NORMAL,ROUTINE
MPLADS-002928,0,0,LOW,NORMAL,ROUTINE
MPLADS-002929,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002930,0,0,LOW,NORMAL,ROUTINE
MPLADS-002931,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002932,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002933,0,0,LOW,NORMAL,ROUTINE
MPLADS-002934,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-002935,0,0,LOW,NORMAL,ROUTINE
MPLADS-002936,0,0,LOW,NORMAL,ROUTINE
MPLADS-002937,0,0,LOW,NORMAL,ROUTINE
MPLADS-002938,0,0,LOW,NORMAL,ROUTINE
MPLADS-002939,0,0,LOW,NORMAL,ROUTINE
MPLADS-002940,0,0,LOW,NORMAL,ROUTINE
MPLADS-002941,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-002942,0,0,LOW,NORMAL,ROUTINE
MPLADS-002943,1,1,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,ELEVATED
MPLADS-002944,0,0,LOW,NORMAL,ROUTINE
MPLADS-002945,0,0,LOW,NORMAL,ROUTINE
MPLADS-002946,0,0,LOW,NORMAL,ROUTINE
MPLADS-002947,0,0,LOW,NORMAL,ROUTINE
MPLADS-002948,0,0,LOW,NORMAL,ROUTINE
MPLADS-002949,1,1,HIGH,ABANDONED_WORK,ELEVATED
MPLADS-002950,1,1,HIGH,ABANDONED_WORK,ELEVATED
MPLADS-002951,0,0,LOW,NORMAL,ROUTINE
MPLADS-002952,0,0,LOW,NORMAL,ROUTINE
MPLADS-002953,0,0,LOW,NORMAL,ROUTINE
MPLADS-002954,0,0,LOW,NORMAL,ROUTINE
MPLADS-002955,0,0,LOW,NORMAL,ROUTINE
MPLADS-002956,0,0,LOW,NORMAL,ROUTINE
MPLADS-002957,0,0,LOW,LEGITIMATE_WEATHER_DELAY,ROUTINE
MPLADS-002958,0,0,LOW,NORMAL,ROUTINE
MPLADS-002959,0,0,LOW,NORMAL,ROUTINE
MPLADS-002960,0,0,LOW,NORMAL,ROUTINE
MPLADS-002961,1,1,HIGH,ABANDONED_WORK,ELEVATED
MPLADS-002962,0,0,LOW,NORMAL,ROUTINE
MPLADS-002963,0,0,LOW,NORMAL,ROUTINE
MPLADS-002964,0,0,LOW,NORMAL,ROUTINE
MPLADS-002965,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-002966,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002967,0,0,LOW,NORMAL,ROUTINE
MPLADS-002968,0,0,LOW,NORMAL,ROUTINE
MPLADS-002969,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-002970,0,0,LOW,NORMAL,ROUTINE
MPLADS-002971,0,0,LOW,NORMAL,ROUTINE
MPLADS-002972,1,1,HIGH,PROCUREMENT_SINGLE_BID,ELEVATED
MPLADS-002973,0,0,LOW,NORMAL,ROUTINE
MPLADS-002974,0,0,LOW,NORMAL,ROUTINE
MPLADS-002975,0,0,LOW,NORMAL,ROUTINE
MPLADS-002976,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-002977,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-002978,0,0,LOW,NORMAL,ROUTINE
MPLADS-002979,0,0,LOW,NORMAL,ROUTINE
MPLADS-002980,1,1,HIGH,DELAYED_WORK,ELEVATED
MPLADS-002981,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-002982,0,0,LOW,NORMAL,ROUTINE
MPLADS-002983,0,0,LOW,NORMAL,ROUTINE
MPLADS-002984,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002985,0,0,LOW,NORMAL,ROUTINE
MPLADS-002986,0,0,LOW,NORMAL,ROUTINE
MPLADS-002987,0,0,LOW,NORMAL,ROUTINE
MPLADS-002988,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-002989,0,0,LOW,NORMAL,ROUTINE
MPLADS-002990,0,0,LOW,NORMAL,ROUTINE
MPLADS-002991,0,0,LOW,NORMAL,ROUTINE
MPLADS-002992,0,0,LOW,NORMAL,ROUTINE
MPLADS-002993,0,0,LOW,NORMAL,ROUTINE
MPLADS-002994,0,0,LOW,NORMAL,ROUTINE
MPLADS-002995,0,0,LOW,NORMAL,ROUTINE
MPLADS-002996,1,1,CRITICAL,GHOST_WORK,URGENT
MPLADS-002997,0,0,LOW,NORMAL,ROUTINE
MPLADS-002998,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-002999,0,0,LOW,NORMAL,ROUTINE
MPLADS-003000,0,0,LOW,NORMAL,ROUTINE
MPLADS-003001,0,0,LOW,NORMAL,ROUTINE
MPLADS-003002,0,0,LOW,NORMAL,ROUTINE
MPLADS-003003,0,0,LOW,NORMAL,ROUTINE
MPLADS-003004,0,0,LOW,NORMAL,ROUTINE
MPLADS-003005,1,1,HIGH,PROCUREMENT_SINGLE_BID,ELEVATED
MPLADS-003006,0,0,LOW,NORMAL,ROUTINE
MPLADS-003007,1,1,HIGH,ABANDONED_WORK,ELEVATED
MPLADS-003008,0,0,LOW,NORMAL,ROUTINE
MPLADS-003009,0,0,LOW,NORMAL,ROUTINE
MPLADS-003010,0,0,LOW,NORMAL,ROUTINE
MPLADS-003011,0,0,LOW,NORMAL,ROUTINE
MPLADS-003012,0,0,LOW,NORMAL,ROUTINE
MPLADS-003013,0,0,LOW,NORMAL,ROUTINE
MPLADS-003014,0,0,LOW,NORMAL,ROUTINE
MPLADS-003015,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-003016,0,0,LOW,NORMAL,ROUTINE
MPLADS-003017,1,1,HIGH,DOCUMENTATION_DEFICIT,ELEVATED
MPLADS-003018,0,0,LOW,NORMAL,ROUTINE
MPLADS-003019,0,0,LOW,NORMAL,ROUTINE
MPLADS-003020,0,0,LOW,NORMAL,ROUTINE
MPLADS-003021,0,0,LOW,NORMAL,ROUTINE
MPLADS-003022,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-003023,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-003024,0,0,LOW,NORMAL,ROUTINE
MPLADS-003025,0,0,LOW,NORMAL,ROUTINE
MPLADS-003026,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-003027,0,0,LOW,NORMAL,ROUTINE
MPLADS-003028,0,0,LOW,NORMAL,ROUTINE
MPLADS-003029,0,0,LOW,NORMAL,ROUTINE
MPLADS-003030,0,0,LOW,NORMAL,ROUTINE
MPLADS-003031,0,0,LOW,NORMAL,ROUTINE
MPLADS-003032,0,0,LOW,NORMAL,ROUTINE
MPLADS-003033,1,1,HIGH,DELAYED_WORK,ELEVATED
MPLADS-003034,0,0,LOW,NORMAL,ROUTINE
MPLADS-003035,1,1,HIGH,DELAYED_WORK,ELEVATED
MPLADS-003036,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-003037,0,0,LOW,NORMAL,ROUTINE
MPLADS-003038,0,0,LOW,NORMAL,ROUTINE
MPLADS-003039,0,0,LOW,NORMAL,ROUTINE
MPLADS-003040,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-003041,0,0,LOW,NORMAL,ROUTINE
MPLADS-003042,1,1,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,ELEVATED
MPLADS-003043,0,0,LOW,NORMAL,ROUTINE
MPLADS-003044,0,0,LOW,NORMAL,ROUTINE
MPLADS-003045,0,0,LOW,NORMAL,ROUTINE
MPLADS-003046,0,0,LOW,NORMAL,ROUTINE
MPLADS-003047,0,0,LOW,NORMAL,ROUTINE
MPLADS-003048,0,0,LOW,NORMAL,ROUTINE
MPLADS-003049,0,0,LOW,NORMAL,ROUTINE
MPLADS-003050,0,0,LOW,NORMAL,ROUTINE
MPLADS-003051,0,0,LOW,NORMAL,ROUTINE
MPLADS-003052,0,0,LOW,NORMAL,ROUTINE
MPLADS-003053,0,0,LOW,NORMAL,ROUTINE
MPLADS-003054,0,0,LOW,NORMAL,ROUTINE
MPLADS-003055,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-003056,0,0,LOW,NORMAL,ROUTINE
MPLADS-003057,0,0,LOW,NORMAL,ROUTINE
MPLADS-003058,0,0,LOW,NORMAL,ROUTINE
MPLADS-003059,0,0,LOW,NORMAL,ROUTINE
MPLADS-003060,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-003061,0,0,LOW,NORMAL,ROUTINE
MPLADS-003062,0,0,LOW,NORMAL,ROUTINE
MPLADS-003063,0,0,LOW,NORMAL,ROUTINE
MPLADS-003064,0,0,LOW,NORMAL,ROUTINE
MPLADS-003065,0,0,LOW,NORMAL,ROUTINE
MPLADS-003066,0,0,LOW,NORMAL,ROUTINE
MPLADS-003067,0,0,LOW,NORMAL,ROUTINE
MPLADS-003068,1,1,CRITICAL,GHOST_WORK,URGENT
MPLADS-003069,0,0,LOW,NORMAL,ROUTINE
MPLADS-003070,0,0,LOW,NORMAL,ROUTINE
MPLADS-003071,1,1,HIGH,ABANDONED_WORK,ELEVATED
MPLADS-003072,1,1,HIGH,PROCUREMENT_SINGLE_BID,ELEVATED
MPLADS-003073,0,0,LOW,NORMAL,ROUTINE
MPLADS-003074,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-003075,0,0,LOW,NORMAL,ROUTINE
MPLADS-003076,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-003077,0,0,LOW,NORMAL,ROUTINE
MPLADS-003078,0,0,LOW,NORMAL,ROUTINE
MPLADS-003079,0,0,LOW,NORMAL,ROUTINE
MPLADS-003080,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-003081,0,0,LOW,NORMAL,ROUTINE
MPLADS-003082,0,0,LOW,NORMAL,ROUTINE
MPLADS-003083,0,0,LOW,NORMAL,ROUTINE
MPLADS-003084,0,0,LOW,NORMAL,ROUTINE
MPLADS-003085,1,1,HIGH,DELAYED_WORK,ELEVATED
MPLADS-003086,0,0,LOW,NORMAL,ROUTINE
MPLADS-003087,0,0,LOW,NORMAL,ROUTINE
MPLADS-003088,0,0,LOW,NORMAL,ROUTINE
MPLADS-003089,0,0,LOW,NORMAL,ROUTINE
MPLADS-003090,0,0,LOW,NORMAL,ROUTINE
MPLADS-003091,0,0,LOW,NORMAL,ROUTINE
MPLADS-003092,0,0,LOW,NORMAL,ROUTINE
MPLADS-003093,0,0,LOW,NORMAL,ROUTINE
MPLADS-003094,0,0,LOW,NORMAL,ROUTINE
MPLADS-003095,0,0,LOW,LEGITIMATE_WEATHER_DELAY,ROUTINE
MPLADS-003096,0,0,LOW,NORMAL,ROUTINE
MPLADS-003097,0,0,LOW,NORMAL,ROUTINE
MPLADS-003098,1,1,HIGH,DELAYED_WORK,ELEVATED
MPLADS-003099,0,0,LOW,NORMAL,ROUTINE
MPLADS-003100,0,0,LOW,NORMAL,ROUTINE
MPLADS-003101,1,1,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,ELEVATED
MPLADS-003102,0,0,LOW,NORMAL,ROUTINE
MPLADS-003103,1,1,HIGH,DOCUMENTATION_DEFICIT,ELEVATED
MPLADS-003104,0,0,LOW,NORMAL,ROUTINE
MPLADS-003105,0,0,LOW,NORMAL,ROUTINE
MPLADS-003106,0,0,LOW,NORMAL,ROUTINE
MPLADS-003107,0,0,LOW,NORMAL,ROUTINE
MPLADS-003108,1,1,CRITICAL,GHOST_WORK,URGENT
MPLADS-003109,0,0,LOW,NORMAL,ROUTINE
MPLADS-003110,1,1,HIGH,PROCUREMENT_SINGLE_BID,ELEVATED
MPLADS-003111,0,0,LOW,NORMAL,ROUTINE
MPLADS-003112,1,1,HIGH,DELAYED_WORK,ELEVATED
MPLADS-003113,1,1,HIGH,PROCUREMENT_SINGLE_BID,ELEVATED
MPLADS-003114,0,0,LOW,NORMAL,ROUTINE
MPLADS-003115,1,1,CRITICAL,GHOST_WORK,URGENT
MPLADS-003116,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-003117,0,0,LOW,NORMAL,ROUTINE
MPLADS-003118,0,0,LOW,NORMAL,ROUTINE
MPLADS-003119,0,0,LOW,NORMAL,ROUTINE
MPLADS-003120,0,0,LOW,NORMAL,ROUTINE
MPLADS-003121,0,0,LOW,NORMAL,ROUTINE
MPLADS-003122,0,0,LOW,NORMAL,ROUTINE
MPLADS-003123,0,0,LOW,NORMAL,ROUTINE
MPLADS-003124,0,0,LOW,NORMAL,ROUTINE
MPLADS-003125,0,0,LOW,NORMAL,ROUTINE
MPLADS-003126,0,0,LOW,NORMAL,ROUTINE
MPLADS-003127,1,1,HIGH,DELAYED_WORK,ELEVATED
MPLADS-003128,1,1,HIGH,PROCUREMENT_SINGLE_BID,ELEVATED
MPLADS-003129,1,1,HIGH,DELAYED_WORK,ELEVATED
MPLADS-003130,0,0,LOW,NORMAL,ROUTINE
MPLADS-003131,0,0,LOW,NORMAL,ROUTINE
MPLADS-003132,1,1,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,ELEVATED
MPLADS-003133,0,0,LOW,NORMAL,ROUTINE
MPLADS-003134,0,0,LOW,NORMAL,ROUTINE
MPLADS-003135,0,0,LOW,NORMAL,ROUTINE
MPLADS-003136,0,0,LOW,NORMAL,ROUTINE
MPLADS-003137,0,0,LOW,NORMAL,ROUTINE
MPLADS-003138,0,0,LOW,NORMAL,ROUTINE
MPLADS-003139,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-003140,0,0,LOW,NORMAL,ROUTINE
MPLADS-003141,0,0,LOW,NORMAL,ROUTINE
MPLADS-003142,0,0,LOW,NORMAL,ROUTINE
MPLADS-003143,0,0,LOW,NORMAL,ROUTINE
MPLADS-003144,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-003145,0,0,LOW,NORMAL,ROUTINE
MPLADS-003146,0,0,LOW,NORMAL,ROUTINE
MPLADS-003147,0,0,LOW,NORMAL,ROUTINE
MPLADS-003148,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-003149,1,1,HIGH,DOCUMENTATION_DEFICIT,ELEVATED
MPLADS-003150,0,0,LOW,NORMAL,ROUTINE
MPLADS-003151,0,0,LOW,NORMAL,ROUTINE
MPLADS-003152,1,1,HIGH,DELAYED_WORK,ELEVATED
MPLADS-003153,0,0,LOW,NORMAL,ROUTINE
MPLADS-003154,0,0,LOW,NORMAL,ROUTINE
MPLADS-003155,0,0,LOW,NORMAL,ROUTINE
MPLADS-003156,0,0,LOW,NORMAL,ROUTINE
MPLADS-003157,0,0,LOW,NORMAL,ROUTINE
MPLADS-003158,0,0,LOW,NORMAL,ROUTINE
MPLADS-003159,0,0,LOW,NORMAL,ROUTINE
MPLADS-003160,0,0,LOW,NORMAL,ROUTINE
MPLADS-003161,0,0,LOW,NORMAL,ROUTINE
MPLADS-003162,0,0,LOW,NORMAL,ROUTINE
MPLADS-003163,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-003164,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-003165,0,0,LOW,NORMAL,ROUTINE
MPLADS-003166,0,0,LOW,NORMAL,ROUTINE
MPLADS-003167,0,0,LOW,NORMAL,ROUTINE
MPLADS-003168,0,0,LOW,NORMAL,ROUTINE
MPLADS-003169,0,0,LOW,NORMAL,ROUTINE
MPLADS-003170,0,0,LOW,NORMAL,ROUTINE
MPLADS-003171,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-003172,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-003173,0,0,LOW,LEGITIMATE_WEATHER_DELAY,ROUTINE
MPLADS-003174,0,0,LOW,NORMAL,ROUTINE
MPLADS-003175,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-003176,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-003177,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-003178,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-003179,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-003180,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-003181,0,0,LOW,NORMAL,ROUTINE
MPLADS-003182,0,0,LOW,NORMAL,ROUTINE
MPLADS-003183,0,0,LOW,NORMAL,ROUTINE
MPLADS-003184,0,0,LOW,NORMAL,ROUTINE
MPLADS-003185,0,0,LOW,NORMAL,ROUTINE
MPLADS-003186,0,0,LOW,NORMAL,ROUTINE
MPLADS-003187,0,0,LOW,NORMAL,ROUTINE
MPLADS-003188,0,0,LOW,NORMAL,ROUTINE
MPLADS-003189,1,1,HIGH,PROCUREMENT_SINGLE_BID,ELEVATED
MPLADS-003190,0,0,LOW,NORMAL,ROUTINE
MPLADS-003191,0,0,LOW,NORMAL,ROUTINE
MPLADS-003192,0,0,LOW,NORMAL,ROUTINE
MPLADS-003193,0,0,LOW,NORMAL,ROUTINE
MPLADS-003194,0,0,LOW,NORMAL,ROUTINE
MPLADS-003195,0,0,LOW,NORMAL,ROUTINE
MPLADS-003196,0,0,LOW,NORMAL,ROUTINE
MPLADS-003197,0,0,LOW,NORMAL,ROUTINE
MPLADS-003198,0,0,LOW,NORMAL,ROUTINE
MPLADS-003199,0,0,LOW,NORMAL,ROUTINE
MPLADS-003200,1,1,HIGH,ABANDONED_WORK,ELEVATED
MPLADS-003201,1,1,HIGH,DELAYED_WORK,ELEVATED
MPLADS-003202,0,0,LOW,NORMAL,ROUTINE
MPLADS-003203,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-003204,0,0,LOW,LEGITIMATE_WEATHER_DELAY,ROUTINE
MPLADS-003205,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-003206,0,0,LOW,NORMAL,ROUTINE
MPLADS-003207,0,0,LOW,NORMAL,ROUTINE
MPLADS-003208,0,0,LOW,NORMAL,ROUTINE
MPLADS-003209,0,0,LOW,NORMAL,ROUTINE
MPLADS-003210,0,0,LOW,NORMAL,ROUTINE
MPLADS-003211,0,0,LOW,NORMAL,ROUTINE
MPLADS-003212,0,0,LOW,NORMAL,ROUTINE
MPLADS-003213,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-003214,0,0,LOW,NORMAL,ROUTINE
MPLADS-003215,1,1,CRITICAL,GHOST_WORK,URGENT
MPLADS-003216,0,0,LOW,LEGITIMATE_WEATHER_DELAY,ROUTINE
MPLADS-003217,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-003218,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-003219,0,0,LOW,NORMAL,ROUTINE
MPLADS-003220,0,0,LOW,NORMAL,ROUTINE
MPLADS-003221,1,1,HIGH,DELAYED_WORK,ELEVATED
MPLADS-003222,0,0,LOW,NORMAL,ROUTINE
MPLADS-003223,0,0,LOW,NORMAL,ROUTINE
MPLADS-003224,0,0,LOW,NORMAL,ROUTINE
MPLADS-003225,0,0,LOW,NORMAL,ROUTINE
MPLADS-003226,0,0,LOW,NORMAL,ROUTINE
MPLADS-003227,0,0,LOW,NORMAL,ROUTINE
MPLADS-003228,0,0,LOW,NORMAL,ROUTINE
MPLADS-003229,0,0,LOW,NORMAL,ROUTINE
MPLADS-003230,0,0,LOW,NORMAL,ROUTINE
MPLADS-003231,0,0,LOW,NORMAL,ROUTINE
MPLADS-003232,0,0,LOW,NORMAL,ROUTINE
MPLADS-003233,0,0,LOW,NORMAL,ROUTINE
MPLADS-003234,0,0,LOW,NORMAL,ROUTINE
MPLADS-003235,0,0,LOW,NORMAL,ROUTINE
MPLADS-003236,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-003237,0,0,LOW,NORMAL,ROUTINE
MPLADS-003238,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-003239,0,0,LOW,NORMAL,ROUTINE
MPLADS-003240,0,0,LOW,NORMAL,ROUTINE
MPLADS-003241,0,0,LOW,NORMAL,ROUTINE
MPLADS-003242,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-003243,0,0,LOW,NORMAL,ROUTINE
MPLADS-003244,0,0,LOW,NORMAL,ROUTINE
MPLADS-003245,0,0,LOW,NORMAL,ROUTINE
MPLADS-003246,0,0,LOW,NORMAL,ROUTINE
MPLADS-003247,0,0,LOW,LEGITIMATE_WEATHER_DELAY,ROUTINE
MPLADS-003248,1,1,CRITICAL,GHOST_WORK,URGENT
MPLADS-003249,0,0,LOW,NORMAL,ROUTINE
MPLADS-003250,0,0,LOW,NORMAL,ROUTINE
MPLADS-003251,0,0,LOW,NORMAL,ROUTINE
MPLADS-003252,1,1,HIGH,PROCUREMENT_SINGLE_BID,ELEVATED
MPLADS-003253,0,0,LOW,NORMAL,ROUTINE
MPLADS-003254,0,0,LOW,NORMAL,ROUTINE
MPLADS-003255,1,1,HIGH,PROCUREMENT_SINGLE_BID,ELEVATED
MPLADS-003256,1,1,HIGH,PROCUREMENT_SINGLE_BID,ELEVATED
MPLADS-003257,0,0,LOW,NORMAL,ROUTINE
MPLADS-003258,0,0,LOW,NORMAL,ROUTINE
MPLADS-003259,0,0,LOW,NORMAL,ROUTINE
MPLADS-003260,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-003261,0,0,LOW,NORMAL,ROUTINE
MPLADS-003262,0,0,LOW,NORMAL,ROUTINE
MPLADS-003263,0,0,LOW,NORMAL,ROUTINE
MPLADS-003264,0,0,LOW,NORMAL,ROUTINE
MPLADS-003265,0,0,LOW,NORMAL,ROUTINE
MPLADS-003266,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-003267,0,0,LOW,NORMAL,ROUTINE
MPLADS-003268,0,0,LOW,NORMAL,ROUTINE
MPLADS-003269,1,1,CRITICAL,COST_OVERRUN,URGENT
MPLADS-003270,0,0,LOW,NORMAL,ROUTINE
MPLADS-003271,0,0,LOW,NORMAL,ROUTINE
MPLADS-003272,1,1,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,ELEVATED
MPLADS-003273,0,0,LOW,NORMAL,ROUTINE
MPLADS-003274,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
MPLADS-003275,0,0,LOW,NORMAL,ROUTINE
MPLADS-003276,0,0,LOW,NORMAL,ROUTINE
MPLADS-003277,0,0,LOW,NORMAL,ROUTINE
MPLADS-003278,0,0,LOW,NORMAL,ROUTINE
MPLADS-003279,0,0,LOW,NORMAL,ROUTINE
MPLADS-003280,0,0,LOW,NORMAL,ROUTINE
MPLADS-003281,0,0,LOW,NORMAL,ROUTINE
MPLADS-003282,0,0,LOW,NORMAL,ROUTINE
MPLADS-003283,0,0,LOW,LEGITIMATE_WEATHER_DELAY,ROUTINE
MPLADS-003284,0,0,LOW,NORMAL,ROUTINE
MPLADS-003285,0,0,LOW,NORMAL,ROUTINE
MPLADS-003286,0,0,LOW,NORMAL,ROUTINE
MPLADS-003287,0,0,LOW,NORMAL,ROUTINE
MPLADS-003288,0,0,LOW,NORMAL,ROUTINE
MPLADS-003289,0,0,LOW,NORMAL,ROUTINE
MPLADS-003290,0,0,LOW,NORMAL,ROUTINE
MPLADS-003291,0,0,LOW,NORMAL,ROUTINE
MPLADS-003292,0,0,LOW,NORMAL,ROUTINE
MPLADS-003293,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-003294,0,0,LOW,NORMAL,ROUTINE
MPLADS-003295,0,0,LOW,NORMAL,ROUTINE
MPLADS-003296,0,0,LOW,NORMAL,ROUTINE
MPLADS-003297,0,0,MEDIUM,HIGH_VALUE_LEGITIMATE,ROUTINE
MPLADS-003298,0,0,LOW,NORMAL,ROUTINE
MPLADS-003299,0,0,LOW,NORMAL,ROUTINE
MPLADS-003300,0,0,LOW,NORMAL,ROUTINE
MPLADS-003301,0,0,LOW,NORMAL,ROUTINE
MPLADS-003302,0,0,LOW,NORMAL,ROUTINE
MPLADS-003303,0,0,LOW,NORMAL,ROUTINE
MPLADS-003304,0,0,LOW,LEGITIMATE_REMOTE_SINGLE_BID,ROUTINE
MPLADS-003305,1,1,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,ELEVATED
MPLADS-003306,0,0,LOW,NORMAL,ROUTINE
MPLADS-003307,0,0,LOW,NORMAL,ROUTINE
MPLADS-003308,0,0,LOW,NORMAL,ROUTINE
MPLADS-003309,0,0,LOW,NORMAL,ROUTINE
MPLADS-003310,0,0,LOW,NORMAL,ROUTINE
MPLADS-003311,1,1,CRITICAL,PAYMENT_PROGRESS_MISMATCH,URGENT
