contract_id,project_id,contractor_id,work_order_amount,award_date,performance_guarantee_submitted
CNTR-003443,MPLADS-003443,CONT-0143,1360000.0,2022-08-02,True
CNTR-003444,MPLADS-003444,CONT-0312,3421000.0,2023-10-14,True
CNTR-003445,MPLADS-003445,CONT-0217,9097000.0,2023-11-13,True
CNTR-003446,MPLADS-003446,CONT-0140,13662000.0,2022-10-29,True
CNTR-003447,MPLADS-003447,CONT-0014,348000.0,2022-05-30,True
CNTR-003448,MPLADS-003448,CONT-0014,1867000.0,2022-03-06,True
CNTR-003449,MPLADS-003449,CONT-0136,2335000.0,2023-08-15,True
CNTR-003450,MPLADS-003450,CONT-0095,931000.0,2022-08-27,True
CNTR-003451,MPLADS-003451,CONT-0047,2547000.0,2022-07-10,True
CNTR-003452,MPLADS-003452,CONT-0031,9217000.0,2023-12-26,True
CNTR-003453,MPLADS-003453,CONT-0271,3989000.0,2023-04-12,True
CNTR-003454,MPLADS-003454,CONT-0246,1307000.0,2022-07-15,True
CNTR-003455,MPLADS-003455,CONT-0192,2139000.0,2023-05-04,True
CNTR-003456,MPLADS-003456,CONT-0096,14370000.0,2023-12-05,True
CNTR-003457,MPLADS-003457,CONT-0314,15295000.0,2022-09-12,True
CNTR-003458,MPLADS-003458,CONT-0003,11576000.0,2022-09-26,True
CNTR-003459,MPLADS-003459,CONT-0123,2372000.0,2023-09-26,True
CNTR-003460,MPLADS-003460,CONT-0095,11245000.0,2022-05-02,True
CNTR-003461,MPLADS-003461,CONT-0084,12870000.0,2023-12-23,True
CNTR-003462,MPLADS-003462,CONT-0189,2215000.0,2022-03-04,True
CNTR-003463,MPLADS-003463,CONT-0106,942000.0,2024-01-07,True
CNTR-003464,MPLADS-003464,CONT-0005,1269000.0,2022-12-30,True
CNTR-003465,MPLADS-003465,CONT-0015,1937000.0,2023-10-21,True
CNTR-003466,MPLADS-003466,CONT-0082,1136000.0,2023-12-22,True
CNTR-003467,MPLADS-003467,CONT-0097,9275000.0,2024-01-13,True
CNTR-003468,MPLADS-003468,CONT-0047,539000.0,2023-06-20,True
CNTR-003469,MPLADS-003469,CONT-0224,11124000.0,2023-04-15,True
CNTR-003470,MPLADS-003470,CONT-0023,453000.0,2023-09-14,True
CNTR-003471,MPLADS-003471,CONT-0221,1007000.0,2022-11-12,True
CNTR-003472,MPLADS-003472,CONT-0163,1828000.0,2024-02-04,True
CNTR-003473,MPLADS-003473,CONT-0235,445000.0,2023-02-18,True
CNTR-003474,MPLADS-003474,CONT-0104,2140000.0,2023-10-01,True
CNTR-003475,MPLADS-003475,CONT-0219,778000.0,2023-12-03,True
CNTR-003476,MPLADS-003476,CONT-0087,412000.0,2023-09-15,True
CNTR-003477,MPLADS-003477,CONT-0202,2414000.0,2023-03-24,True
CNTR-003478,MPLADS-003478,CONT-0139,1092000.0,2023-01-11,True
CNTR-003479,MPLADS-003479,CONT-0179,3384000.0,2022-06-26,True
CNTR-003480,MPLADS-003480,CONT-0301,1843000.0,2022-10-15,True
CNTR-003481,MPLADS-003481,CONT-0126,12124000.0,2023-01-15,True
CNTR-003482,MPLADS-003482,CONT-0090,2190000.0,2022-05-05,True
CNTR-003483,MPLADS-003483,CONT-0044,2577000.0,2024-01-21,True
CNTR-003484,MPLADS-003484,CONT-0082,612000.0,2023-03-19,True
CNTR-003485,MPLADS-003485,CONT-0187,799000.0,2022-02-28,True
CNTR-003486,MPLADS-003486,CONT-0016,1783000.0,2022-10-29,True
CNTR-003487,MPLADS-003487,CONT-0123,405000.0,2023-04-12,True
CNTR-003488,MPLADS-003488,CONT-0318,3095000.0,2022-07-16,True
CNTR-003489,MPLADS-003489,CONT-0027,478000.0,2023-05-05,True
CNTR-003490,MPLADS-003490,CONT-0254,10495000.0,2023-10-08,True
CNTR-003491,MPLADS-003491,CONT-0118,2524000.0,2023-06-18,True
CNTR-003492,MPLADS-003492,CONT-0266,354000.0,2022-11-21,True
CNTR-003493,MPLADS-003493,CONT-0215,782000.0,2023-02-16,True
CNTR-003494,MPLADS-003494,CONT-0302,2026000.0,2023-06-03,True
CNTR-003495,MPLADS-003495,CONT-0118,7701000.0,2023-02-21,True
CNTR-003496,MPLADS-003496,CONT-0150,1485000.0,2023-10-02,True
CNTR-003497,MPLADS-003497,CONT-0228,1955000.0,2022-06-16,True
CNTR-003498,MPLADS-003498,CONT-0034,535000.0,2022-07-14,True
CNTR-003499,MPLADS-003499,CONT-0165,1922000.0,2022-03-26,True
CNTR-003500,MPLADS-003500,CONT-0192,1913000.0,2023-04-28,True
CNTR-003501,MPLADS-003501,CONT-0251,1186000.0,2023-12-08,True
CNTR-003502,MPLADS-003502,CONT-0250,2552000.0,2022-07-29,True
CNTR-003503,MPLADS-003503,CONT-0250,1868000.0,2023-12-08,True
CNTR-003504,MPLADS-003504,CONT-0006,1403000.0,2022-05-09,True
CNTR-003505,MPLADS-003505,CONT-0199,2766000.0,2022-08-08,True
CNTR-003506,MPLADS-003506,CONT-0066,3788000.0,2022-10-31,True
CNTR-003507,MPLADS-003507,CONT-0155,595000.0,2023-09-25,True
CNTR-003508,MPLADS-003508,CONT-0292,1794000.0,2022-03-20,True
CNTR-003509,MPLADS-003509,CONT-0185,6054000.0,2022-08-18,True
CNTR-003510,MPLADS-003510,CONT-0249,1000000.0,2023-11-30,True
CNTR-003511,MPLADS-003511,CONT-0265,401000.0,2023-02-02,True
CNTR-003512,MPLADS-003512,CONT-0030,2511000.0,2023-05-07,True
CNTR-003513,MPLADS-003513,CONT-0192,502000.0,2022-06-19,True
CNTR-003514,MPLADS-003514,CONT-0182,1053000.0,2023-08-31,True
CNTR-003515,MPLADS-003515,CONT-0291,10863000.0,2023-12-11,True
CNTR-003516,MPLADS-003516,CONT-0227,1864000.0,2022-05-02,True
CNTR-003517,MPLADS-003517,CONT-0249,555000.0,2023-06-11,True
CNTR-003518,MPLADS-003518,CONT-0193,16039000.0,2022-03-24,True
CNTR-003519,MPLADS-003519,CONT-0190,1025000.0,2022-03-28,True
CNTR-003520,MPLADS-003520,CONT-0303,1225000.0,2022-05-06,True
CNTR-003521,MPLADS-003521,CONT-0296,360000.0,2022-02-17,True
CNTR-003522,MPLADS-003522,CONT-0004,9952000.0,2022-10-11,True
CNTR-003523,MPLADS-003523,CONT-0236,1824000.0,2023-01-08,True
CNTR-003524,MPLADS-003524,CONT-0001,1913000.0,2022-05-24,True
CNTR-003525,MPLADS-003525,CONT-0144,1703000.0,2023-09-04,True
CNTR-003526,MPLADS-003526,CONT-0042,2224000.0,2023-01-02,True
CNTR-003527,MPLADS-003527,CONT-0096,575000.0,2023-08-25,True
CNTR-003528,MPLADS-003528,CONT-0249,1548000.0,2023-11-14,True
CNTR-003529,MPLADS-003529,CONT-0152,434000.0,2023-09-05,True
CNTR-003530,MPLADS-003530,CONT-0208,11000000.0,2022-07-14,True
CNTR-003531,MPLADS-003531,CONT-0250,661000.0,2023-03-30,True
CNTR-003532,MPLADS-003532,CONT-0034,12680000.0,2022-10-23,True
CNTR-003533,MPLADS-003533,CONT-0150,352000.0,2023-03-07,True
CNTR-003534,MPLADS-003534,CONT-0065,10910000.0,2023-10-12,True
CNTR-003535,MPLADS-003535,CONT-0096,2419000.0,2022-10-07,True
CNTR-003536,MPLADS-003536,CONT-0065,1515000.0,2022-07-15,True
CNTR-003537,MPLADS-003537,CONT-0117,3180000.0,2022-07-22,True
CNTR-003538,MPLADS-003538,CONT-0039,2335000.0,2022-03-22,True
CNTR-003539,MPLADS-003539,CONT-0023,1822000.0,2022-05-26,True
CNTR-003540,MPLADS-003540,CONT-0110,2192000.0,2022-12-24,True
CNTR-003541,MPLADS-003541,CONT-0277,634000.0,2022-06-07,True
CNTR-003542,MPLADS-003542,CONT-0090,973000.0,2022-10-13,True
CNTR-003543,MPLADS-003543,CONT-0145,2285000.0,2022-11-09,True
CNTR-003544,MPLADS-003544,CONT-0049,2167000.0,2024-01-16,True
CNTR-003545,MPLADS-003545,CONT-0170,782000.0,2022-04-21,True
CNTR-003546,MPLADS-003546,CONT-0142,1753000.0,2022-04-10,True
CNTR-003547,MPLADS-003547,CONT-0014,12626000.0,2023-07-21,True
CNTR-003548,MPLADS-003548,CONT-0167,1032000.0,2022-10-21,True
CNTR-003549,MPLADS-003549,CONT-0272,2787000.0,2022-11-01,True
CNTR-003550,MPLADS-003550,CONT-0210,2125000.0,2022-04-06,True
CNTR-003551,MPLADS-003551,CONT-0164,2401000.0,2023-08-13,True
CNTR-003552,MPLADS-003552,CONT-0203,2278000.0,2022-04-05,True
CNTR-003553,MPLADS-003553,CONT-0158,1266000.0,2022-12-22,True
CNTR-003554,MPLADS-003554,CONT-0057,2816000.0,2022-05-14,True
CNTR-003555,MPLADS-003555,CONT-0132,2827000.0,2022-10-30,True
CNTR-003556,MPLADS-003556,CONT-0076,1704000.0,2023-01-01,True
CNTR-003557,MPLADS-003557,CONT-0108,435000.0,2023-04-16,True
CNTR-003558,MPLADS-003558,CONT-0287,2189000.0,2023-03-18,True
CNTR-003559,MPLADS-003559,CONT-0246,367000.0,2022-10-12,True
CNTR-003560,MPLADS-003560,CONT-0073,554000.0,2022-11-18,True
CNTR-003561,MPLADS-003561,CONT-0143,3010000.0,2022-04-14,True
CNTR-003562,MPLADS-003562,CONT-0289,1806000.0,2022-12-30,True
CNTR-003563,MPLADS-003563,CONT-0305,3529000.0,2022-03-10,True
CNTR-003564,MPLADS-003564,CONT-0137,1717000.0,2023-11-23,True
CNTR-003565,MPLADS-003565,CONT-0105,10046000.0,2023-08-05,True
CNTR-003566,MPLADS-003566,CONT-0156,3229000.0,2023-11-30,True
CNTR-003567,MPLADS-003567,CONT-0235,1914000.0,2023-02-22,True
CNTR-003568,MPLADS-003568,CONT-0247,3369000.0,2022-11-17,True
CNTR-003569,MPLADS-003569,CONT-0281,4009000.0,2023-03-30,True
CNTR-003570,MPLADS-003570,CONT-0028,3716000.0,2023-01-12,True
CNTR-003571,MPLADS-003571,CONT-0256,612000.0,2023-08-01,True
CNTR-003572,MPLADS-003572,CONT-0196,1039000.0,2022-08-18,True
CNTR-003573,MPLADS-003573,CONT-0146,954000.0,2022-09-19,True
CNTR-003574,MPLADS-003574,CONT-0198,1752000.0,2022-12-15,True
CNTR-003575,MPLADS-003575,CONT-0051,15610000.0,2023-03-19,True
CNTR-003576,MPLADS-003576,CONT-0209,1104000.0,2022-05-27,True
CNTR-003577,MPLADS-003577,CONT-0086,3871000.0,2022-08-23,True
CNTR-003578,MPLADS-003578,CONT-0302,14835000.0,2023-11-08,True
CNTR-003579,MPLADS-003579,CONT-0146,385000.0,2022-03-13,True
CNTR-003580,MPLADS-003580,CONT-0125,2224000.0,2022-10-31,True
CNTR-003581,MPLADS-003581,CONT-0257,1680000.0,2023-05-25,True
CNTR-003582,MPLADS-003582,CONT-0247,1761000.0,2024-01-02,True
CNTR-003583,MPLADS-003583,CONT-0294,1430000.0,2022-07-12,True
CNTR-003584,MPLADS-003584,CONT-0045,1306000.0,2022-07-13,True
CNTR-003585,MPLADS-003585,CONT-0247,1627000.0,2022-12-03,True
CNTR-003586,MPLADS-003586,CONT-0041,2353000.0,2022-05-31,True
CNTR-003587,MPLADS-003587,CONT-0088,1339000.0,2022-09-18,True
CNTR-003588,MPLADS-003588,CONT-0208,383000.0,2022-05-30,True
CNTR-003589,MPLADS-003589,CONT-0231,2631000.0,2023-06-12,True
CNTR-003590,MPLADS-003590,CONT-0266,1919000.0,2023-09-16,True
CNTR-003591,MPLADS-003591,CONT-0215,654000.0,2022-11-07,True
CNTR-003592,MPLADS-003592,CONT-0206,11537000.0,2022-05-19,True
CNTR-003593,MPLADS-003593,CONT-0226,1657000.0,2022-12-12,True
CNTR-003594,MPLADS-003594,CONT-0139,1747000.0,2023-11-02,True
CNTR-003595,MPLADS-003595,CONT-0181,1949000.0,2022-07-11,True
CNTR-003596,MPLADS-003596,CONT-0185,1487000.0,2023-10-05,True
CNTR-003597,MPLADS-003597,CONT-0141,464000.0,2023-11-06,True
CNTR-003598,MPLADS-003598,CONT-0256,2412000.0,2022-02-27,True
CNTR-003599,MPLADS-003599,CONT-0182,1795000.0,2023-02-15,True
CNTR-003600,MPLADS-003600,CONT-0246,9531000.0,2022-07-23,True
CNTR-003601,MPLADS-003601,CONT-0095,2815000.0,2022-06-10,True
CNTR-003602,MPLADS-003602,CONT-0094,1949000.0,2022-05-11,True
CNTR-003603,MPLADS-003603,CONT-0024,2623000.0,2022-11-15,True
CNTR-003604,MPLADS-003604,CONT-0209,9116000.0,2023-07-12,True
CNTR-003605,MPLADS-003605,CONT-0206,1230000.0,2023-12-30,True
CNTR-003606,MPLADS-003606,CONT-0257,575000.0,2024-01-01,True
CNTR-003607,MPLADS-003607,CONT-0139,512000.0,2022-10-30,True
CNTR-003608,MPLADS-003608,CONT-0058,14099000.0,2022-09-26,True
CNTR-003609,MPLADS-003609,CONT-0124,699000.0,2023-01-03,True
CNTR-003610,MPLADS-003610,CONT-0155,990000.0,2023-03-28,True
CNTR-003611,MPLADS-003611,CONT-0025,16155000.0,2022-04-11,True
CNTR-003612,MPLADS-003612,CONT-0126,3368000.0,2023-04-08,True
CNTR-003613,MPLADS-003613,CONT-0220,1753000.0,2023-11-23,True
CNTR-003614,MPLADS-003614,CONT-0088,3031000.0,2024-01-18,True
CNTR-003615,MPLADS-003615,CONT-0137,2634000.0,2023-01-23,True
CNTR-003616,MPLADS-003616,CONT-0241,3632000.0,2023-09-15,True
CNTR-003617,MPLADS-003617,CONT-0186,2969000.0,2023-08-26,True
CNTR-003618,MPLADS-003618,CONT-0101,1501000.0,2022-03-09,True
CNTR-003619,MPLADS-003619,CONT-0286,3195000.0,2022-02-28,True
CNTR-003620,MPLADS-003620,CONT-0103,2832000.0,2023-09-23,True
CNTR-003621,MPLADS-003621,CONT-0207,3332000.0,2022-12-09,True
CNTR-003622,MPLADS-003622,CONT-0030,653000.0,2023-04-15,True
CNTR-003623,MPLADS-003623,CONT-0189,14887000.0,2023-08-23,True
CNTR-003624,MPLADS-003624,CONT-0241,1900000.0,2023-09-16,True
CNTR-003625,MPLADS-003625,CONT-0057,3319000.0,2024-01-03,True
CNTR-003626,MPLADS-003626,CONT-0132,2160000.0,2023-01-18,True
CNTR-003627,MPLADS-003627,CONT-0262,927000.0,2022-07-10,True
CNTR-003628,MPLADS-003628,CONT-0079,695000.0,2023-03-04,True
CNTR-003629,MPLADS-003629,CONT-0068,2796000.0,2023-06-27,True
CNTR-003630,MPLADS-003630,CONT-0287,2619000.0,2024-01-10,True
CNTR-003631,MPLADS-003631,CONT-0018,3409000.0,2023-05-28,True
CNTR-003632,MPLADS-003632,CONT-0196,1056000.0,2022-11-07,True
CNTR-003633,MPLADS-003633,CONT-0214,2236000.0,2023-08-02,True
CNTR-003634,MPLADS-003634,CONT-0244,1299000.0,2023-11-06,True
CNTR-003635,MPLADS-003635,CONT-0136,1567000.0,2022-12-06,True
CNTR-003636,MPLADS-003636,CONT-0038,1096000.0,2023-06-19,True
CNTR-003637,MPLADS-003637,CONT-0035,59229000.0,2022-08-22,True
CNTR-003638,MPLADS-003638,CONT-0123,1311000.0,2022-07-04,True
CNTR-003639,MPLADS-003639,CONT-0025,618000.0,2022-09-28,True
CNTR-003640,MPLADS-003640,CONT-0301,1028000.0,2023-03-22,True
CNTR-003641,MPLADS-003641,CONT-0131,12898000.0,2022-11-08,True
CNTR-003642,MPLADS-003642,CONT-0278,13716000.0,2023-06-08,True
CNTR-003643,MPLADS-003643,CONT-0036,3113000.0,2022-03-12,True
CNTR-003644,MPLADS-003644,CONT-0108,2875000.0,2022-05-28,True
CNTR-003645,MPLADS-003645,CONT-0080,10137000.0,2023-02-26,True
CNTR-003646,MPLADS-003646,CONT-0297,2605000.0,2022-05-29,True
CNTR-003647,MPLADS-003647,CONT-0192,2703000.0,2022-08-08,True
CNTR-003648,MPLADS-003648,CONT-0309,2350000.0,2023-12-12,True
CNTR-003649,MPLADS-003649,CONT-0206,645000.0,2022-12-24,True
CNTR-003650,MPLADS-003650,CONT-0058,2585000.0,2023-09-27,True
CNTR-003651,MPLADS-003651,CONT-0029,2557000.0,2022-11-21,True
CNTR-003652,MPLADS-003652,CONT-0065,1910000.0,2023-01-04,True
CNTR-003653,MPLADS-003653,CONT-0197,1790000.0,2023-09-22,True
CNTR-003654,MPLADS-003654,CONT-0117,8537000.0,2022-12-18,True
CNTR-003655,MPLADS-003655,CONT-0250,15685000.0,2023-08-13,True
CNTR-003656,MPLADS-003656,CONT-0034,352000.0,2022-03-10,True
CNTR-003657,MPLADS-003657,CONT-0164,649000.0,2022-10-02,True
CNTR-003658,MPLADS-003658,CONT-0270,1957000.0,2022-09-18,True
CNTR-003659,MPLADS-003659,CONT-0119,351000.0,2023-08-15,True
CNTR-003660,MPLADS-003660,CONT-0002,44910000.0,2022-06-16,True
CNTR-003661,MPLADS-003661,CONT-0085,2822000.0,2023-04-03,True
CNTR-003662,MPLADS-003662,CONT-0207,2338000.0,2023-03-18,True
CNTR-003663,MPLADS-003663,CONT-0240,1401000.0,2022-03-12,True
CNTR-003664,MPLADS-003664,CONT-0230,1514000.0,2022-06-26,True
CNTR-003665,MPLADS-003665,CONT-0174,9327000.0,2023-10-30,True
CNTR-003666,MPLADS-003666,CONT-0200,3110000.0,2023-05-19,True
CNTR-003667,MPLADS-003667,CONT-0221,11341000.0,2022-08-29,True
CNTR-003668,MPLADS-003668,CONT-0318,10461000.0,2022-09-02,True
CNTR-003669,MPLADS-003669,CONT-0048,8322000.0,2022-03-26,True
CNTR-003670,MPLADS-003670,CONT-0062,16158000.0,2023-10-04,True
CNTR-003671,MPLADS-003671,CONT-0058,1129000.0,2022-12-11,True
CNTR-003672,MPLADS-003672,CONT-0159,388000.0,2022-07-10,True
CNTR-003673,MPLADS-003673,CONT-0182,2765000.0,2022-07-02,True
CNTR-003674,MPLADS-003674,CONT-0148,2134000.0,2022-10-14,True
CNTR-003675,MPLADS-003675,CONT-0270,2527000.0,2023-05-06,True
CNTR-003676,MPLADS-003676,CONT-0278,9214000.0,2023-04-05,True
CNTR-003677,MPLADS-003677,CONT-0136,1752000.0,2022-11-21,True
CNTR-003678,MPLADS-003678,CONT-0303,11322000.0,2022-10-24,True
CNTR-003679,MPLADS-003679,CONT-0299,3815000.0,2023-12-05,True
CNTR-003680,MPLADS-003680,CONT-0087,1993000.0,2022-12-27,True
CNTR-003681,MPLADS-003681,CONT-0316,3158000.0,2023-06-18,True
CNTR-003682,MPLADS-003682,CONT-0259,10520000.0,2023-03-22,True
CNTR-003683,MPLADS-003683,CONT-0223,8464000.0,2022-05-29,True
CNTR-003684,MPLADS-003684,CONT-0143,1487000.0,2022-05-12,True
CNTR-003685,MPLADS-003685,CONT-0205,2036000.0,2023-03-13,True
CNTR-003686,MPLADS-003686,CONT-0284,2401000.0,2023-09-28,True
CNTR-003687,MPLADS-003687,CONT-0052,8231000.0,2023-01-14,True
CNTR-003688,MPLADS-003688,CONT-0008,478000.0,2022-06-20,True
CNTR-003689,MPLADS-003689,CONT-0229,560000.0,2022-04-25,True
CNTR-003690,MPLADS-003690,CONT-0075,14939000.0,2023-05-19,True
CNTR-003691,MPLADS-003691,CONT-0113,2017000.0,2022-05-19,True
CNTR-003692,MPLADS-003692,CONT-0118,2196000.0,2023-07-13,True
CNTR-003693,MPLADS-003693,CONT-0131,2027000.0,2023-05-26,True
CNTR-003694,MPLADS-003694,CONT-0151,361000.0,2023-09-12,True
CNTR-003695,MPLADS-003695,CONT-0318,636000.0,2022-03-22,True
CNTR-003696,MPLADS-003696,CONT-0281,13581000.0,2022-08-20,True
CNTR-003697,MPLADS-003697,CONT-0214,529000.0,2022-10-07,True
CNTR-003698,MPLADS-003698,CONT-0145,2005000.0,2022-07-08,True
CNTR-003699,MPLADS-003699,CONT-0177,490000.0,2023-08-07,True
CNTR-003700,MPLADS-003700,CONT-0282,9393000.0,2022-05-02,True
CNTR-003701,MPLADS-003701,CONT-0184,2560000.0,2023-05-26,True
CNTR-003702,MPLADS-003702,CONT-0266,658000.0,2023-06-28,True
CNTR-003703,MPLADS-003703,CONT-0138,1720000.0,2023-02-04,True
CNTR-003704,MPLADS-003704,CONT-0237,12727000.0,2022-05-08,True
CNTR-003705,MPLADS-003705,CONT-0071,3149000.0,2023-05-23,True
CNTR-003706,MPLADS-003706,CONT-0234,865000.0,2022-03-08,True
CNTR-003707,MPLADS-003707,CONT-0096,2855000.0,2022-03-04,True
CNTR-003708,MPLADS-003708,CONT-0177,2502000.0,2023-10-20,True
CNTR-003709,MPLADS-003709,CONT-0255,1677000.0,2023-09-16,True
CNTR-003710,MPLADS-003710,CONT-0282,2836000.0,2023-08-08,True
CNTR-003711,MPLADS-003711,CONT-0203,542000.0,2023-01-23,True
CNTR-003712,MPLADS-003712,CONT-0258,372000.0,2022-12-13,True
CNTR-003713,MPLADS-003713,CONT-0213,534000.0,2023-10-25,True
CNTR-003714,MPLADS-003714,CONT-0211,774000.0,2022-10-29,True
CNTR-003715,MPLADS-003715,CONT-0011,2234000.0,2023-03-22,True
CNTR-003716,MPLADS-003716,CONT-0163,391000.0,2023-06-02,True
CNTR-003717,MPLADS-003717,CONT-0186,1278000.0,2023-03-10,True
CNTR-003718,MPLADS-003718,CONT-0080,1214000.0,2023-10-28,True
CNTR-003719,MPLADS-003719,CONT-0052,836000.0,2022-05-08,True
CNTR-003720,MPLADS-003720,CONT-0079,2335000.0,2022-10-30,True
CNTR-003721,MPLADS-003721,CONT-0031,2921000.0,2022-10-15,True
CNTR-003722,MPLADS-003722,CONT-0155,542000.0,2022-10-06,True
CNTR-003723,MPLADS-003723,CONT-0148,8084000.0,2022-11-24,True
CNTR-003724,MPLADS-003724,CONT-0028,1911000.0,2022-03-05,True
CNTR-003725,MPLADS-003725,CONT-0083,326000.0,2023-05-24,True
CNTR-003726,MPLADS-003726,CONT-0183,592000.0,2023-08-20,True
CNTR-003727,MPLADS-003727,CONT-0301,1917000.0,2024-01-16,True
CNTR-003728,MPLADS-003728,CONT-0182,2908000.0,2023-02-01,True
CNTR-003729,MPLADS-003729,CONT-0133,1694000.0,2022-06-17,True
CNTR-003730,MPLADS-003730,CONT-0252,2887000.0,2023-12-20,True
CNTR-003731,MPLADS-003731,CONT-0026,3845000.0,2023-07-21,True
CNTR-003732,MPLADS-003732,CONT-0001,643000.0,2022-05-11,True
CNTR-003733,MPLADS-003733,CONT-0204,3007000.0,2023-06-16,True
CNTR-003734,MPLADS-003734,CONT-0072,2826000.0,2022-08-22,True
CNTR-003735,MPLADS-003735,CONT-0012,616000.0,2022-09-24,True
CNTR-003736,MPLADS-003736,CONT-0302,1780000.0,2022-09-26,True
CNTR-003737,MPLADS-003737,CONT-0296,1969000.0,2022-04-02,True
CNTR-003738,MPLADS-003738,CONT-0109,331000.0,2023-03-28,True
CNTR-003739,MPLADS-003739,CONT-0257,1838000.0,2023-11-14,True
CNTR-003740,MPLADS-003740,CONT-0289,1592000.0,2022-07-17,True
CNTR-003741,MPLADS-003741,CONT-0049,2221000.0,2023-01-02,True
CNTR-003742,MPLADS-003742,CONT-0040,3062000.0,2023-07-05,True
CNTR-003743,MPLADS-003743,CONT-0037,2408000.0,2023-01-13,True
CNTR-003744,MPLADS-003744,CONT-0206,3220000.0,2022-06-30,True
CNTR-003745,MPLADS-003745,CONT-0263,663000.0,2023-03-24,True
CNTR-003746,MPLADS-003746,CONT-0206,1664000.0,2023-01-17,True
CNTR-003747,MPLADS-003747,CONT-0039,2972000.0,2022-04-15,True
CNTR-003748,MPLADS-003748,CONT-0037,2122000.0,2022-07-30,True
CNTR-003749,MPLADS-003749,CONT-0288,548000.0,2023-07-23,True
CNTR-003750,MPLADS-003750,CONT-0065,740000.0,2022-07-05,True
CNTR-003751,MPLADS-003751,CONT-0109,346000.0,2023-03-29,True
CNTR-003752,MPLADS-003752,CONT-0110,8638000.0,2023-12-12,True
CNTR-003753,MPLADS-003753,CONT-0037,623000.0,2023-05-17,True
CNTR-003754,MPLADS-003754,CONT-0098,10312000.0,2022-07-04,True
CNTR-003755,MPLADS-003755,CONT-0026,2447000.0,2022-12-03,True
CNTR-003756,MPLADS-003756,CONT-0054,2473000.0,2023-02-22,True
CNTR-003757,MPLADS-003757,CONT-0085,2582000.0,2022-12-25,True
CNTR-003758,MPLADS-003758,CONT-0305,1349000.0,2023-06-20,True
CNTR-003759,MPLADS-003759,CONT-0228,949000.0,2022-11-29,True
CNTR-003760,MPLADS-003760,CONT-0195,1763000.0,2023-03-19,True
CNTR-003761,MPLADS-003761,CONT-0217,1608000.0,2023-05-24,True
CNTR-003762,MPLADS-003762,CONT-0066,593000.0,2023-07-06,True
CNTR-003763,MPLADS-003763,CONT-0023,1502000.0,2023-03-09,True
CNTR-003764,MPLADS-003764,CONT-0241,804000.0,2023-02-15,True
CNTR-003765,MPLADS-003765,CONT-0259,559000.0,2022-04-03,True
CNTR-003766,MPLADS-003766,CONT-0195,1551000.0,2023-09-29,True
CNTR-003767,MPLADS-003767,CONT-0272,1483000.0,2022-05-27,True
CNTR-003768,MPLADS-003768,CONT-0004,5646000.0,2022-07-31,True
CNTR-003769,MPLADS-003769,CONT-0030,2804000.0,2023-07-25,True
CNTR-003770,MPLADS-003770,CONT-0165,1910000.0,2022-12-12,True
CNTR-003771,MPLADS-003771,CONT-0099,1191000.0,2022-08-29,True
CNTR-003772,MPLADS-003772,CONT-0054,2210000.0,2023-04-22,True
CNTR-003773,MPLADS-003773,CONT-0310,788000.0,2022-08-10,True
CNTR-003774,MPLADS-003774,CONT-0103,787000.0,2022-08-01,True
CNTR-003775,MPLADS-003775,CONT-0150,10554000.0,2024-01-03,True
CNTR-003776,MPLADS-003776,CONT-0162,371000.0,2023-05-06,True
CNTR-003777,MPLADS-003777,CONT-0091,2324000.0,2022-12-29,True
CNTR-003778,MPLADS-003778,CONT-0284,1571000.0,2022-05-08,True
CNTR-003779,MPLADS-003779,CONT-0109,541000.0,2023-10-23,True
CNTR-003780,MPLADS-003780,CONT-0140,525000.0,2022-03-14,True
CNTR-003781,MPLADS-003781,CONT-0260,10675000.0,2023-02-22,True
CNTR-003782,MPLADS-003782,CONT-0048,3446000.0,2022-09-21,True
CNTR-003783,MPLADS-003783,CONT-0292,2733000.0,2023-11-14,True
CNTR-003784,MPLADS-003784,CONT-0215,2101000.0,2023-04-09,True
CNTR-003785,MPLADS-003785,CONT-0239,1784000.0,2022-08-02,True
CNTR-003786,MPLADS-003786,CONT-0157,2062000.0,2022-06-26,True
CNTR-003787,MPLADS-003787,CONT-0313,1831000.0,2023-08-22,True
CNTR-003788,MPLADS-003788,CONT-0260,1928000.0,2022-05-14,True
CNTR-003789,MPLADS-003789,CONT-0105,2050000.0,2022-08-22,True
CNTR-003790,MPLADS-003790,CONT-0061,622000.0,2022-12-11,True
CNTR-003791,MPLADS-003791,CONT-0212,2658000.0,2022-06-26,True
CNTR-003792,MPLADS-003792,CONT-0154,2805000.0,2024-01-03,True
CNTR-003793,MPLADS-003793,CONT-0020,1778000.0,2022-09-17,True
CNTR-003794,MPLADS-003794,CONT-0284,2094000.0,2022-10-12,True
CNTR-003795,MPLADS-003795,CONT-0289,2140000.0,2023-01-13,True
CNTR-003796,MPLADS-003796,CONT-0089,897000.0,2022-12-01,True
CNTR-003797,MPLADS-003797,CONT-0233,356000.0,2022-03-07,True
CNTR-003798,MPLADS-003798,CONT-0041,1628000.0,2023-05-14,True
CNTR-003799,MPLADS-003799,CONT-0170,2772000.0,2022-05-17,True
CNTR-003800,MPLADS-003800,CONT-0076,664000.0,2023-09-25,True
CNTR-003801,MPLADS-003801,CONT-0020,2584000.0,2023-11-30,True
CNTR-003802,MPLADS-003802,CONT-0035,1355000.0,2023-03-31,True
