project_id,fraud_label,is_fraud,is_anomalous,is_hard_negative,risk_level,scenario_type,scenario_name,overall_risk_score,investigation_priority
MPLADS-004175,1,1,1,0,HIGH,DELAYED_WORK,DELAYED_WORK,70.0,ELEVATED
MPLADS-004176,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-004177,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004178,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004179,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004180,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004181,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004182,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004183,1,1,1,0,HIGH,DELAYED_WORK,DELAYED_WORK,70.0,ELEVATED
MPLADS-004184,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-004185,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004186,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-004187,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004188,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004189,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004190,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-004191,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004192,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004193,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004194,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004195,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004196,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004197,1,1,1,0,HIGH,DELAYED_WORK,DELAYED_WORK,70.0,ELEVATED
MPLADS-004198,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004199,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004200,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004201,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-004202,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004203,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-004204,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004205,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004206,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-004207,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004208,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004209,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004210,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-004211,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004212,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004213,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004214,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004215,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004216,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004217,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004218,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-004219,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004220,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004221,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004222,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004223,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004224,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-004225,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004226,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-004227,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004228,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004229,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004230,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004231,1,1,1,0,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,SUSPICIOUS_CONTRACTOR_MONOPOLY,70.0,ELEVATED
MPLADS-004232,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-004233,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004234,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004235,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-004236,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004237,1,1,1,0,HIGH,ABANDONED_WORK,ABANDONED_WORK,70.0,ELEVATED
MPLADS-004238,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004239,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004240,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004241,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004242,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004243,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004244,1,1,1,0,HIGH,DELAYED_WORK,DELAYED_WORK,70.0,ELEVATED
MPLADS-004245,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004246,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004247,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004248,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004249,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004250,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004251,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-004252,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-004253,1,1,1,0,HIGH,DELAYED_WORK,DELAYED_WORK,70.0,ELEVATED
MPLADS-004254,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004255,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004256,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004257,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-004258,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004259,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-004260,1,1,1,0,HIGH,PROCUREMENT_SINGLE_BID,PROCUREMENT_SINGLE_BID,70.0,ELEVATED
MPLADS-004261,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004262,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004263,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004264,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004265,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004266,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004267,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-004268,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004269,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004270,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004271,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-004272,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004273,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-004274,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004275,1,1,1,0,HIGH,ABANDONED_WORK,ABANDONED_WORK,70.0,ELEVATED
MPLADS-004276,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-004277,1,1,1,0,HIGH,DELAYED_WORK,DELAYED_WORK,70.0,ELEVATED
MPLADS-004278,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-004279,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004280,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004281,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-004282,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004283,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004284,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004285,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004286,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004287,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004288,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004289,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004290,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-004291,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004292,1,1,1,0,HIGH,DELAYED_WORK,DELAYED_WORK,70.0,ELEVATED
MPLADS-004293,1,1,1,0,HIGH,PROCUREMENT_SINGLE_BID,PROCUREMENT_SINGLE_BID,70.0,ELEVATED
MPLADS-004294,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004295,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004296,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004297,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-004298,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004299,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004300,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004301,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004302,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004303,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004304,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-004305,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004306,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004307,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004308,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004309,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004310,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004311,1,1,1,0,HIGH,PROCUREMENT_SINGLE_BID,PROCUREMENT_SINGLE_BID,70.0,ELEVATED
MPLADS-004312,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004313,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004314,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-004315,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004316,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004317,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004318,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-004319,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004320,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004321,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004322,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-004323,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-004324,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004325,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004326,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004327,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004328,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004329,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004330,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004331,0,0,0,1,LOW,LEGITIMATE_WEATHER_DELAY,LEGITIMATE_WEATHER_DELAY,20.0,ROUTINE
MPLADS-004332,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004333,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004334,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004335,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-004336,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004337,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004338,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004339,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004340,1,1,1,0,HIGH,PROCUREMENT_SINGLE_BID,PROCUREMENT_SINGLE_BID,70.0,ELEVATED
MPLADS-004341,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004342,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004343,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004344,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004345,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-004346,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004347,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004348,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004349,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004350,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004351,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-004352,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004353,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004354,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004355,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-004356,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004357,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004358,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004359,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004360,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004361,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-004362,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004363,1,1,1,0,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,SUSPICIOUS_CONTRACTOR_MONOPOLY,70.0,ELEVATED
MPLADS-004364,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004365,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-004366,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004367,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004368,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-004369,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004370,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004371,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-004372,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004373,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-004374,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004375,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004376,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004377,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004378,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004379,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-004380,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-004381,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004382,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004383,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004384,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004385,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004386,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004387,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004388,1,1,1,0,HIGH,DELAYED_WORK,DELAYED_WORK,70.0,ELEVATED
MPLADS-004389,1,1,1,0,HIGH,DELAYED_WORK,DELAYED_WORK,70.0,ELEVATED
MPLADS-004390,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004391,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004392,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004393,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004394,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004395,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004396,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-004397,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004398,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004399,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004400,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004401,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004402,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004403,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004404,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004405,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004406,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004407,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-004408,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-004409,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004410,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-004411,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004412,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004413,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004414,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004415,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004416,1,1,1,0,HIGH,PROCUREMENT_SINGLE_BID,PROCUREMENT_SINGLE_BID,70.0,ELEVATED
MPLADS-004417,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004418,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004419,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004420,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-004421,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004422,1,1,1,0,HIGH,DELAYED_WORK,DELAYED_WORK,70.0,ELEVATED
MPLADS-004423,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004424,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-004425,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004426,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004427,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004428,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004429,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004430,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004431,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004432,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004433,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004434,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004435,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-004436,1,1,1,0,HIGH,DOCUMENTATION_DEFICIT,DOCUMENTATION_DEFICIT,70.0,ELEVATED
MPLADS-004437,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004438,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004439,1,1,1,0,HIGH,PROCUREMENT_SINGLE_BID,PROCUREMENT_SINGLE_BID,70.0,ELEVATED
MPLADS-004440,1,1,1,0,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,SUSPICIOUS_CONTRACTOR_MONOPOLY,70.0,ELEVATED
MPLADS-004441,1,1,1,0,HIGH,ABANDONED_WORK,ABANDONED_WORK,70.0,ELEVATED
MPLADS-004442,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004443,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004444,1,1,1,0,HIGH,ABANDONED_WORK,ABANDONED_WORK,70.0,ELEVATED
MPLADS-004445,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004446,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-004447,1,1,1,0,HIGH,DOCUMENTATION_DEFICIT,DOCUMENTATION_DEFICIT,70.0,ELEVATED
MPLADS-004448,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-004449,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
