contract_id,project_id,contractor_id,work_order_amount,original_contract_value,final_contract_value,contract_value_change,contract_amendment_count,amendment_value,extension_count,extension_duration,award_date,original_completion_date,revised_completion_date,contract_delay_days,contractor_capacity,contract_value_to_capacity,external_service_provider_flag,subcontractor_count,subcontractor_value_share,end_period_expenditure_ratio,performance_guarantee_submitted
CNTR-003709,MPLADS-003709,CONT-0253,3581000.0,3581000.0,3275000.0,-0.0855,0,0.0,0,0,2022-09-28,2023-04-12,2023-04-12,5,20000000.0,0.179,0,0,0.217,0.332,True
CNTR-003710,MPLADS-003710,CONT-0096,3347000.0,3347000.0,3159000.0,-0.0562,0,0.0,0,0,2022-04-28,2022-10-11,2022-10-11,29,100000000.0,0.0335,0,0,0.152,0.259,True
CNTR-003711,MPLADS-003711,CONT-0285,13092000.0,13092000.0,12621000.0,-0.036,0,0.0,0,0,2022-08-19,2023-09-09,2023-09-09,0,20000000.0,0.6546,0,0,0.26,0.516,True
CNTR-003712,MPLADS-003712,CONT-0052,3889000.0,3889000.0,3600000.0,-0.0743,0,0.0,0,0,2023-04-25,2023-11-07,2023-11-07,12,20000000.0,0.1945,0,0,0.135,0.427,True
CNTR-003713,MPLADS-003713,CONT-0384,2185000.0,2185000.0,2164000.0,-0.0096,0,0.0,0,0,2022-08-06,2023-01-19,2023-01-19,2,5000000.0,0.437,0,0,0.002,0.393,True
CNTR-003714,MPLADS-003714,CONT-0211,2976000.0,2976000.0,2955000.0,-0.0071,0,0.0,0,0,2023-09-14,2024-03-28,2024-03-28,31,20000000.0,0.1488,0,0,0.007,0.216,True
CNTR-003715,MPLADS-003715,CONT-0156,629000.0,629000.0,947000.0,0.5056,0,318000.0,0,0,2023-08-09,2023-09-24,2023-09-24,11,20000000.0,0.0314,0,0,0.1,0.245,True
CNTR-003716,MPLADS-003716,CONT-0345,10775000.0,10775000.0,5681000.0,-0.4728,0,0.0,0,0,2022-03-25,2023-04-15,2023-04-15,3,100000000.0,0.1078,0,0,0.177,0.544,True
CNTR-003717,MPLADS-003717,CONT-0019,3148000.0,3148000.0,3129000.0,-0.006,0,0.0,0,0,2023-06-26,2024-01-08,2024-01-08,7,5000000.0,0.6296,0,2,0.069,0.461,True
CNTR-003718,MPLADS-003718,CONT-0214,12462000.0,12462000.0,11740000.0,-0.0579,0,0.0,0,0,2023-10-23,2024-05-06,2024-05-06,34,20000000.0,0.6231,0,0,0.109,0.218,True
CNTR-003719,MPLADS-003719,CONT-0182,718000.0,718000.0,489000.0,-0.3189,0,0.0,0,0,2022-11-23,2023-02-07,2023-02-07,0,20000000.0,0.0359,0,0,0.246,0.434,True
CNTR-003720,MPLADS-003720,CONT-0034,2201000.0,2201000.0,2013000.0,-0.0854,0,0.0,0,0,2023-03-16,2023-08-09,2023-08-09,0,20000000.0,0.11,0,1,0.282,0.363,True
CNTR-003721,MPLADS-003721,CONT-0127,1986000.0,1986000.0,1867000.0,-0.0599,0,0.0,0,0,2022-03-16,2022-06-30,2022-06-30,1,20000000.0,0.0993,0,0,0.141,0.183,True
CNTR-003722,MPLADS-003722,CONT-0331,584000.0,584000.0,566000.0,-0.0308,0,0.0,0,0,2022-04-16,2022-06-01,2022-06-01,4,20000000.0,0.0292,0,0,0.222,0.173,True
CNTR-003723,MPLADS-003723,CONT-0318,3515000.0,3515000.0,3542000.0,0.0077,0,27000.0,0,0,2023-07-26,2024-02-07,2024-02-07,0,5000000.0,0.703,0,0,0.129,0.416,True
CNTR-003724,MPLADS-003724,CONT-0165,766000.0,766000.0,701000.0,-0.0849,0,0.0,0,0,2023-04-20,2023-07-05,2023-07-05,0,20000000.0,0.0383,0,0,0.044,0.186,True
CNTR-003725,MPLADS-003725,CONT-0030,990000.0,990000.0,898000.0,-0.0929,0,0.0,0,0,2023-12-20,2024-03-05,2024-03-05,0,5000000.0,0.198,0,2,0.192,0.217,True
CNTR-003726,MPLADS-003726,CONT-0118,506000.0,506000.0,517000.0,0.0217,0,11000.0,0,0,2023-03-26,2023-05-11,2023-05-11,31,20000000.0,0.0253,0,0,0.117,0.546,True
CNTR-003727,MPLADS-003727,CONT-0108,2519000.0,2519000.0,2423000.0,-0.0381,0,0.0,0,0,2022-03-08,2022-06-22,2022-06-22,17,100000000.0,0.0252,0,0,0.048,0.282,True
CNTR-003728,MPLADS-003728,CONT-0341,643000.0,643000.0,659000.0,0.0249,0,16000.0,0,0,2022-05-13,2022-06-28,2022-06-28,0,20000000.0,0.0322,0,0,0.04,0.23,True
CNTR-003729,MPLADS-003729,CONT-0307,1064000.0,1064000.0,976000.0,-0.0827,0,0.0,0,0,2023-07-13,2023-09-27,2023-09-27,34,20000000.0,0.0532,0,0,0.243,0.191,True
CNTR-003730,MPLADS-003730,CONT-0008,2409000.0,2409000.0,2468000.0,0.0245,0,59000.0,0,0,2023-08-19,2024-03-02,2024-03-02,30,20000000.0,0.1204,0,1,0.024,0.522,True
CNTR-003731,MPLADS-003731,CONT-0308,1313000.0,1313000.0,1367000.0,0.0411,0,54000.0,0,0,2023-01-26,2023-05-12,2023-05-12,13,100000000.0,0.0131,0,0,0.182,0.491,True
CNTR-003732,MPLADS-003732,CONT-0072,3475000.0,3475000.0,3309000.0,-0.0478,0,0.0,0,0,2023-02-23,2023-08-08,2023-08-08,0,5000000.0,0.695,0,0,0.035,0.423,True
CNTR-003733,MPLADS-003733,CONT-0073,1264000.0,1264000.0,1128000.0,-0.1076,0,0.0,0,0,2022-12-01,2023-03-17,2023-03-17,0,20000000.0,0.0632,0,1,0.034,0.463,True
CNTR-003734,MPLADS-003734,CONT-0318,6352000.0,6352000.0,5871000.0,-0.0757,0,0.0,0,0,2022-07-04,2022-11-17,2022-11-17,21,5000000.0,1.2704,0,1,0.147,0.296,True
CNTR-003735,MPLADS-003735,CONT-0313,1968000.0,1968000.0,1858000.0,-0.0559,0,0.0,0,0,2023-04-18,2023-09-01,2023-09-01,6,5000000.0,0.3936,0,0,0.104,0.474,True
CNTR-003736,MPLADS-003736,CONT-0159,3885000.0,3885000.0,3644000.0,-0.062,0,0.0,0,0,2022-05-31,2022-12-13,2022-12-13,0,5000000.0,0.777,0,0,0.247,0.245,True
CNTR-003737,MPLADS-003737,CONT-0005,1852000.0,1852000.0,2704000.0,0.46,0,852000.0,0,0,2023-09-21,2024-02-14,2024-02-14,23,5000000.0,0.3704,0,2,0.073,0.221,True
CNTR-003738,MPLADS-003738,CONT-0134,960000.0,960000.0,1025000.0,0.0677,0,65000.0,0,0,2022-06-20,2022-09-04,2022-09-04,0,5000000.0,0.192,0,0,0.032,0.414,True
CNTR-003739,MPLADS-003739,CONT-0203,1765000.0,1765000.0,1575000.0,-0.1076,0,0.0,0,0,2022-11-26,2023-04-11,2023-04-11,11,20000000.0,0.0882,0,0,0.227,0.236,True
CNTR-003740,MPLADS-003740,CONT-0366,13314000.0,13314000.0,12325000.0,-0.0743,0,0.0,0,0,2022-04-27,2023-05-18,2023-05-18,0,100000000.0,0.1331,0,1,0.29,0.377,True
CNTR-003741,MPLADS-003741,CONT-0214,461000.0,461000.0,383000.0,-0.1692,0,0.0,0,0,2023-04-04,2023-05-20,2023-05-20,0,20000000.0,0.023,0,1,0.243,0.161,True
CNTR-003742,MPLADS-003742,CONT-0148,1773000.0,1773000.0,2224000.0,0.2544,0,451000.0,0,0,2023-07-19,2023-12-02,2023-12-02,9,5000000.0,0.3546,0,0,0.04,0.292,True
CNTR-003743,MPLADS-003743,CONT-0350,2762000.0,2762000.0,2396000.0,-0.1325,0,0.0,0,0,2022-10-31,2023-03-26,2023-03-26,0,20000000.0,0.1381,0,0,0.141,0.172,True
CNTR-003744,MPLADS-003744,CONT-0358,2968000.0,2968000.0,2589000.0,-0.1277,0,0.0,0,0,2023-09-16,2024-03-30,2024-03-30,1,5000000.0,0.5936,0,1,0.155,0.537,True
CNTR-003745,MPLADS-003745,CONT-0027,1014000.0,1014000.0,1021000.0,0.0069,0,7000.0,0,0,2023-09-13,2024-01-27,2024-01-27,0,20000000.0,0.0507,0,2,0.178,0.321,True
CNTR-003746,MPLADS-003746,CONT-0202,1901000.0,1901000.0,1646000.0,-0.1341,0,0.0,0,0,2022-04-08,2022-05-24,2022-05-24,4,20000000.0,0.095,0,0,0.056,0.496,True
CNTR-003747,MPLADS-003747,CONT-0333,1707000.0,1707000.0,1686000.0,-0.0123,0,0.0,0,0,2022-09-21,2023-02-04,2023-02-04,9,100000000.0,0.0171,0,0,0.214,0.303,True
CNTR-003748,MPLADS-003748,CONT-0268,13493000.0,13493000.0,12198000.0,-0.096,0,0.0,0,0,2023-04-10,2024-04-30,2024-04-30,0,100000000.0,0.1349,0,0,0.203,0.5,True
CNTR-003749,MPLADS-003749,CONT-0283,2515000.0,2515000.0,2296000.0,-0.0871,0,0.0,0,0,2023-11-17,2024-04-11,2024-04-11,4,100000000.0,0.0252,0,0,0.019,0.517,True
CNTR-003750,MPLADS-003750,CONT-0041,1893000.0,1893000.0,1814000.0,-0.0417,0,0.0,0,0,2023-05-22,2023-11-04,2023-11-04,0,20000000.0,0.0946,0,0,0.113,0.44,True
CNTR-003751,MPLADS-003751,CONT-0326,874000.0,874000.0,849000.0,-0.0286,4,0.0,4,120,2022-03-31,2022-06-15,2022-10-13,270,20000000.0,0.0437,0,0,0.268,0.286,True
CNTR-003752,MPLADS-003752,CONT-0399,3895000.0,3895000.0,5068000.0,0.3012,0,1173000.0,0,0,2022-03-13,2022-09-25,2022-09-25,0,20000000.0,0.1948,0,2,0.274,0.397,True
CNTR-003753,MPLADS-003753,CONT-0400,4010000.0,4010000.0,3878000.0,-0.0329,0,0.0,0,0,2022-06-22,2023-01-04,2023-01-04,30,20000000.0,0.2005,0,2,0.277,0.384,True
CNTR-003754,MPLADS-003754,CONT-0302,1679000.0,1679000.0,1729000.0,0.0298,0,50000.0,0,0,2023-04-03,2023-07-18,2023-07-18,0,100000000.0,0.0168,0,0,0.262,0.455,True
CNTR-003755,MPLADS-003755,CONT-0142,642000.0,642000.0,603000.0,-0.0607,0,0.0,0,0,2023-04-14,2023-05-30,2023-05-30,6,100000000.0,0.0064,0,0,0.055,0.298,True
CNTR-003756,MPLADS-003756,CONT-0288,3248000.0,3248000.0,4599000.0,0.4159,0,1351000.0,0,0,2022-03-06,2022-09-18,2022-09-18,24,20000000.0,0.1624,0,0,0.174,0.507,True
CNTR-003757,MPLADS-003757,CONT-0368,345000.0,345000.0,366000.0,0.0609,0,21000.0,0,0,2023-06-08,2023-07-24,2023-07-24,18,100000000.0,0.0034,0,2,0.128,0.318,True
CNTR-003758,MPLADS-003758,CONT-0259,2380000.0,2380000.0,2389000.0,0.0038,0,9000.0,0,0,2023-05-14,2023-10-07,2023-10-07,0,20000000.0,0.119,0,0,0.119,0.223,True
CNTR-003759,MPLADS-003759,CONT-0038,412000.0,412000.0,357000.0,-0.1335,0,0.0,0,0,2022-03-11,2022-04-26,2022-04-26,7,5000000.0,0.0824,0,0,0.155,0.231,True
CNTR-003760,MPLADS-003760,CONT-0267,2497000.0,2497000.0,2453000.0,-0.0176,0,0.0,0,0,2023-12-29,2024-04-13,2024-04-13,15,20000000.0,0.1248,0,2,0.099,0.248,True
CNTR-003761,MPLADS-003761,CONT-0018,537000.0,537000.0,528000.0,-0.0168,0,0.0,0,0,2022-11-07,2022-12-23,2022-12-23,18,5000000.0,0.1074,0,0,0.276,0.48,True
CNTR-003762,MPLADS-003762,CONT-0337,2623000.0,2623000.0,2482000.0,-0.0538,0,0.0,0,0,2023-03-10,2023-09-22,2023-09-22,0,100000000.0,0.0262,0,2,0.293,0.521,True
CNTR-003763,MPLADS-003763,CONT-0132,3084000.0,3084000.0,2988000.0,-0.0311,0,0.0,0,0,2023-04-01,2023-10-14,2023-10-14,31,5000000.0,0.6168,0,0,0.172,0.223,True
CNTR-003764,MPLADS-003764,CONT-0195,3178000.0,3178000.0,2951000.0,-0.0714,0,0.0,0,0,2022-12-07,2023-05-22,2023-05-22,28,20000000.0,0.1589,0,2,0.088,0.23,True
CNTR-003765,MPLADS-003765,CONT-0204,2426000.0,2426000.0,2236000.0,-0.0783,0,0.0,0,0,2023-02-15,2023-06-01,2023-06-01,13,20000000.0,0.1213,0,0,0.162,0.259,True
CNTR-003766,MPLADS-003766,CONT-0107,2121000.0,2121000.0,1990000.0,-0.0618,0,0.0,0,0,2023-08-25,2024-02-07,2024-02-07,22,100000000.0,0.0212,0,0,0.013,0.519,True
CNTR-003767,MPLADS-003767,CONT-0249,2189000.0,2189000.0,2084000.0,-0.048,0,0.0,0,0,2023-03-16,2023-09-28,2023-09-28,0,20000000.0,0.1094,0,1,0.168,0.434,True
CNTR-003768,MPLADS-003768,CONT-0182,1931000.0,1931000.0,1719000.0,-0.1098,0,0.0,0,0,2023-10-12,2024-01-26,2024-01-26,25,20000000.0,0.0966,0,0,0.268,0.513,True
CNTR-003769,MPLADS-003769,CONT-0151,1962000.0,1962000.0,1836000.0,-0.0642,0,0.0,0,0,2022-05-11,2022-10-24,2022-10-24,13,5000000.0,0.3924,0,0,0.143,0.357,True
CNTR-003770,MPLADS-003770,CONT-0322,11783000.0,11783000.0,10101000.0,-0.1427,0,0.0,0,0,2022-10-28,2023-11-18,2023-11-18,27,100000000.0,0.1178,0,2,0.208,0.486,True
CNTR-003771,MPLADS-003771,CONT-0198,657000.0,657000.0,656000.0,-0.0015,0,0.0,0,0,2022-10-28,2023-01-12,2023-01-12,4,5000000.0,0.1314,0,1,0.189,0.17,True
CNTR-003772,MPLADS-003772,CONT-0365,13013000.0,13013000.0,13522000.0,0.0391,0,509000.0,0,0,2023-11-19,2024-12-09,2024-12-09,9,20000000.0,0.6506,0,0,0.242,0.227,True
CNTR-003773,MPLADS-003773,CONT-0333,754000.0,754000.0,670000.0,-0.1114,0,0.0,0,0,2022-07-20,2022-10-04,2022-10-04,0,100000000.0,0.0075,0,1,0.068,0.295,True
CNTR-003774,MPLADS-003774,CONT-0081,1915000.0,1915000.0,1329000.0,-0.306,0,0.0,0,0,2023-01-22,2023-06-07,2023-06-07,22,5000000.0,0.383,0,0,0.078,0.283,True
CNTR-003775,MPLADS-003775,CONT-0360,2688000.0,2688000.0,2424000.0,-0.0982,0,0.0,0,0,2023-11-17,2024-04-11,2024-04-11,19,20000000.0,0.1344,0,0,0.205,0.172,True
CNTR-003776,MPLADS-003776,CONT-0187,1984000.0,1984000.0,1892000.0,-0.0464,0,0.0,0,0,2023-05-24,2023-11-06,2023-11-06,5,20000000.0,0.0992,0,0,0.031,0.244,True
CNTR-003777,MPLADS-003777,CONT-0254,3295000.0,3295000.0,3360000.0,0.0197,0,65000.0,0,0,2023-05-23,2023-12-05,2023-12-05,16,20000000.0,0.1648,0,1,0.153,0.354,True
CNTR-003778,MPLADS-003778,CONT-0273,2412000.0,2412000.0,2376000.0,-0.0149,0,0.0,0,0,2022-11-27,2023-05-12,2023-05-12,2,100000000.0,0.0241,0,0,0.284,0.211,True
CNTR-003779,MPLADS-003779,CONT-0142,2107000.0,2107000.0,2056000.0,-0.0242,3,0.0,3,90,2023-09-26,2024-02-19,2024-05-19,320,100000000.0,0.0211,0,0,0.175,0.543,True
CNTR-003780,MPLADS-003780,CONT-0170,2924000.0,2924000.0,2577000.0,-0.1187,0,0.0,0,0,2023-02-14,2023-07-10,2023-07-10,5,20000000.0,0.1462,0,0,0.236,0.184,True
CNTR-003781,MPLADS-003781,CONT-0103,14156000.0,14156000.0,13575000.0,-0.041,0,0.0,0,0,2022-05-01,2023-05-22,2023-05-22,0,100000000.0,0.1416,0,0,0.009,0.154,True
CNTR-003782,MPLADS-003782,CONT-0295,2451000.0,2451000.0,2283000.0,-0.0685,0,0.0,0,0,2023-06-29,2023-10-13,2023-10-13,0,20000000.0,0.1226,0,0,0.029,0.183,True
CNTR-003783,MPLADS-003783,CONT-0180,619000.0,619000.0,546000.0,-0.1179,0,0.0,0,0,2023-06-24,2023-08-09,2023-08-09,26,20000000.0,0.031,0,1,0.041,0.401,True
CNTR-003784,MPLADS-003784,CONT-0225,708000.0,708000.0,695000.0,-0.0184,0,0.0,0,0,2022-06-01,2022-08-16,2022-08-16,0,5000000.0,0.1416,0,0,0.297,0.186,True
CNTR-003785,MPLADS-003785,CONT-0306,411000.0,411000.0,380000.0,-0.0754,0,0.0,0,0,2023-09-09,2023-10-25,2023-10-25,27,20000000.0,0.0206,0,0,0.166,0.297,True
CNTR-003786,MPLADS-003786,CONT-0396,3335000.0,3335000.0,3173000.0,-0.0486,0,0.0,0,0,2024-01-13,2024-06-27,2024-06-27,12,5000000.0,0.667,0,0,0.112,0.313,True
CNTR-003787,MPLADS-003787,CONT-0114,15068000.0,15068000.0,13824000.0,-0.0826,0,0.0,0,0,2023-10-03,2024-10-23,2024-10-23,0,100000000.0,0.1507,0,0,0.056,0.18,True
CNTR-003788,MPLADS-003788,CONT-0261,2714000.0,2714000.0,2572000.0,-0.0523,0,0.0,0,0,2023-07-14,2024-01-26,2024-01-26,10,5000000.0,0.5428,0,2,0.195,0.152,True
CNTR-003789,MPLADS-003789,CONT-0030,48012000.0,48012000.0,44897000.0,-0.0649,0,0.0,0,0,2022-12-08,2023-12-29,2023-12-29,10,5000000.0,9.6024,0,0,0.218,0.392,True
CNTR-003790,MPLADS-003790,CONT-0308,360000.0,360000.0,368000.0,0.0222,0,8000.0,0,0,2023-05-23,2023-07-08,2023-07-08,2,100000000.0,0.0036,0,0,0.131,0.153,True
CNTR-003791,MPLADS-003791,CONT-0375,1662000.0,1662000.0,1524000.0,-0.083,0,0.0,0,0,2023-02-05,2023-05-22,2023-05-22,9,5000000.0,0.3324,0,0,0.06,0.37,True
CNTR-003792,MPLADS-003792,CONT-0374,2528000.0,2528000.0,2257000.0,-0.1072,0,0.0,0,0,2023-08-29,2024-02-11,2024-02-11,25,5000000.0,0.5056,0,2,0.194,0.494,True
CNTR-003793,MPLADS-003793,CONT-0261,3556000.0,3556000.0,3428000.0,-0.036,0,0.0,0,0,2023-06-04,2023-12-17,2023-12-17,11,5000000.0,0.7112,0,0,0.209,0.353,True
CNTR-003794,MPLADS-003794,CONT-0009,1698000.0,1698000.0,1654000.0,-0.0259,0,0.0,0,0,2022-07-22,2022-12-15,2022-12-15,0,20000000.0,0.0849,0,0,0.025,0.547,True
CNTR-003795,MPLADS-003795,CONT-0369,503000.0,503000.0,491000.0,-0.0239,0,0.0,0,0,2022-11-05,2022-12-21,2022-12-21,24,20000000.0,0.0252,0,1,0.137,0.383,True
CNTR-003796,MPLADS-003796,CONT-0265,1652000.0,1652000.0,1658000.0,0.0036,0,6000.0,0,0,2023-10-26,2024-04-09,2024-04-09,18,5000000.0,0.3304,0,0,0.033,0.546,True
CNTR-003797,MPLADS-003797,CONT-0097,9116000.0,9116000.0,8574000.0,-0.0595,0,0.0,0,0,2023-07-30,2024-08-19,2024-08-19,7,20000000.0,0.4558,0,0,0.217,0.368,True
CNTR-003798,MPLADS-003798,CONT-0298,648000.0,648000.0,638000.0,-0.0154,0,0.0,0,0,2023-10-22,2023-12-07,2023-12-07,3,100000000.0,0.0065,0,1,0.201,0.365,True
CNTR-003799,MPLADS-003799,CONT-0398,16071000.0,16071000.0,15601000.0,-0.0292,0,0.0,0,0,2022-07-06,2023-07-27,2023-07-27,6,5000000.0,3.2142,0,0,0.272,0.219,True
CNTR-003800,MPLADS-003800,CONT-0133,2751000.0,2751000.0,2559000.0,-0.0698,0,0.0,0,0,2023-10-23,2024-04-06,2024-04-06,0,20000000.0,0.1376,0,0,0.263,0.303,True
CNTR-003801,MPLADS-003801,CONT-0171,2688000.0,2688000.0,2730000.0,0.0156,0,42000.0,0,0,2022-07-21,2022-12-14,2022-12-14,23,20000000.0,0.1344,0,0,0.122,0.289,True
CNTR-003802,MPLADS-003802,CONT-0048,3078000.0,3078000.0,2610000.0,-0.152,0,0.0,0,0,2022-11-18,2023-06-02,2023-06-02,1,20000000.0,0.1539,0,0,0.11,0.28,True
CNTR-003803,MPLADS-003803,CONT-0170,1652000.0,1652000.0,1663000.0,0.0067,0,11000.0,0,0,2022-12-20,2023-05-05,2023-05-05,0,20000000.0,0.0826,0,0,0.051,0.206,True
CNTR-003804,MPLADS-003804,CONT-0013,619000.0,619000.0,571000.0,-0.0775,0,0.0,0,0,2023-10-08,2023-11-23,2023-11-23,24,20000000.0,0.031,0,1,0.167,0.489,True
CNTR-003805,MPLADS-003805,CONT-0006,722000.0,722000.0,671000.0,-0.0706,0,0.0,0,0,2023-08-10,2023-10-25,2023-10-25,9,5000000.0,0.1444,0,0,0.023,0.272,True
CNTR-003806,MPLADS-003806,CONT-0394,1242000.0,1242000.0,1249000.0,0.0056,0,7000.0,0,0,2022-03-24,2022-08-07,2022-08-07,0,20000000.0,0.0621,0,2,0.022,0.482,True
CNTR-003807,MPLADS-003807,CONT-0069,2354000.0,2354000.0,3765000.0,0.5994,0,1411000.0,0,0,2022-07-21,2022-12-14,2022-12-14,30,20000000.0,0.1177,0,0,0.009,0.428,True
CNTR-003808,MPLADS-003808,CONT-0252,748000.0,748000.0,749000.0,0.0013,0,1000.0,0,0,2022-03-19,2022-06-03,2022-06-03,2,20000000.0,0.0374,0,0,0.108,0.538,True
CNTR-003809,MPLADS-003809,CONT-0269,427000.0,427000.0,405000.0,-0.0515,0,0.0,0,0,2023-10-13,2023-11-28,2023-11-28,16,20000000.0,0.0214,0,1,0.176,0.353,True
CNTR-003810,MPLADS-003810,CONT-0384,733000.0,733000.0,662000.0,-0.0969,0,0.0,0,0,2023-08-28,2023-11-12,2023-11-12,1,5000000.0,0.1466,0,0,0.177,0.355,True
CNTR-003811,MPLADS-003811,CONT-0346,2262000.0,2262000.0,2085000.0,-0.0782,0,0.0,0,0,2023-08-28,2024-01-21,2024-01-21,19,20000000.0,0.1131,0,2,0.229,0.497,True
CNTR-003812,MPLADS-003812,CONT-0351,829000.0,829000.0,729000.0,-0.1206,0,0.0,0,0,2023-05-26,2023-08-10,2023-08-10,11,5000000.0,0.1658,0,0,0.246,0.245,True
CNTR-003813,MPLADS-003813,CONT-0167,1950000.0,1950000.0,1895000.0,-0.0282,0,0.0,0,0,2022-07-07,2022-11-20,2022-11-20,27,20000000.0,0.0975,0,2,0.191,0.27,True
CNTR-003814,MPLADS-003814,CONT-0259,2535000.0,2535000.0,2491000.0,-0.0174,0,0.0,0,0,2022-06-03,2022-11-16,2022-11-16,0,20000000.0,0.1268,0,1,0.168,0.449,True
CNTR-003815,MPLADS-003815,CONT-0162,9104000.0,9104000.0,9733000.0,0.0691,0,629000.0,0,0,2022-09-19,2023-10-10,2023-10-10,7,20000000.0,0.4552,0,0,0.19,0.404,True
CNTR-003816,MPLADS-003816,CONT-0212,1397000.0,1397000.0,1376000.0,-0.015,0,0.0,0,0,2022-09-27,2023-01-11,2023-01-11,0,20000000.0,0.0698,0,2,0.161,0.253,True
CNTR-003817,MPLADS-003817,CONT-0070,2022000.0,2022000.0,2124000.0,0.0504,0,102000.0,0,0,2023-11-29,2024-04-23,2024-04-23,31,5000000.0,0.4044,0,1,0.264,0.522,True
CNTR-003818,MPLADS-003818,CONT-0299,1555000.0,1555000.0,1617000.0,0.0399,0,62000.0,0,0,2023-11-01,2024-02-15,2024-02-15,20,20000000.0,0.0778,0,2,0.023,0.212,True
CNTR-003819,MPLADS-003819,CONT-0147,1746000.0,1746000.0,1581000.0,-0.0945,0,0.0,0,0,2022-12-04,2023-03-20,2023-03-20,19,100000000.0,0.0175,0,1,0.289,0.375,True
CNTR-003820,MPLADS-003820,CONT-0041,1541000.0,1541000.0,1300000.0,-0.1564,0,0.0,0,0,2024-01-25,2024-05-10,2024-05-10,0,20000000.0,0.077,0,0,0.132,0.497,True
CNTR-003821,MPLADS-003821,CONT-0042,2992000.0,2992000.0,2984000.0,-0.0027,0,0.0,0,0,2023-07-08,2023-12-21,2023-12-21,9,5000000.0,0.5984,0,0,0.138,0.318,True
CNTR-003822,MPLADS-003822,CONT-0019,1354000.0,1354000.0,1259000.0,-0.0702,0,0.0,0,0,2022-07-27,2022-11-10,2022-11-10,6,5000000.0,0.2708,0,0,0.179,0.341,True
CNTR-003823,MPLADS-003823,CONT-0134,508000.0,508000.0,492000.0,-0.0315,3,0.0,3,90,2023-08-10,2023-09-25,2023-12-24,180,5000000.0,0.1016,0,0,0.012,0.19,True
CNTR-003824,MPLADS-003824,CONT-0357,645000.0,645000.0,624000.0,-0.0326,0,0.0,0,0,2022-06-06,2022-07-22,2022-07-22,6,5000000.0,0.129,0,0,0.195,0.247,True
CNTR-003825,MPLADS-003825,CONT-0361,1691000.0,1691000.0,1542000.0,-0.0881,0,0.0,0,0,2022-11-21,2023-04-16,2023-04-16,11,20000000.0,0.0846,0,1,0.09,0.298,True
CNTR-003826,MPLADS-003826,CONT-0356,2787000.0,2787000.0,2689000.0,-0.0352,0,0.0,0,0,2023-05-30,2023-11-12,2023-11-12,0,20000000.0,0.1394,0,0,0.174,0.457,True
CNTR-003827,MPLADS-003827,CONT-0368,15316000.0,15316000.0,15296000.0,-0.0013,0,0.0,0,0,2023-02-22,2024-03-14,2024-03-14,1,100000000.0,0.1532,0,0,0.167,0.252,True
CNTR-003828,MPLADS-003828,CONT-0377,657000.0,657000.0,632000.0,-0.0381,0,0.0,0,0,2023-09-21,2023-12-06,2023-12-06,32,20000000.0,0.0328,0,2,0.161,0.206,True
CNTR-003829,MPLADS-003829,CONT-0191,529000.0,529000.0,462000.0,-0.1267,0,0.0,0,0,2022-04-14,2022-05-30,2022-05-30,0,5000000.0,0.1058,0,0,0.157,0.366,True
CNTR-003830,MPLADS-003830,CONT-0143,2839000.0,2839000.0,2550000.0,-0.1018,0,0.0,0,0,2023-04-10,2023-09-03,2023-09-03,0,5000000.0,0.5678,0,0,0.011,0.379,True
CNTR-003831,MPLADS-003831,CONT-0175,1467000.0,1467000.0,1472000.0,0.0034,0,5000.0,0,0,2022-06-02,2022-10-16,2022-10-16,14,5000000.0,0.2934,0,0,0.04,0.449,True
CNTR-003832,MPLADS-003832,CONT-0011,1543000.0,1543000.0,1395000.0,-0.0959,0,0.0,0,0,2023-07-23,2023-12-16,2023-12-16,31,5000000.0,0.3086,0,1,0.091,0.491,True
CNTR-003833,MPLADS-003833,CONT-0246,1337000.0,1337000.0,1279000.0,-0.0434,2,0.0,2,60,2022-06-23,2022-11-06,2023-01-05,300,20000000.0,0.0669,0,0,0.177,0.17,True
CNTR-003834,MPLADS-003834,CONT-0003,2217000.0,2217000.0,2101000.0,-0.0523,0,0.0,0,0,2022-12-04,2023-03-20,2023-03-20,0,20000000.0,0.1108,0,0,0.037,0.437,True
CNTR-003835,MPLADS-003835,CONT-0317,953000.0,953000.0,947000.0,-0.0063,0,0.0,0,0,2022-12-14,2023-02-28,2023-02-28,0,5000000.0,0.1906,0,0,0.017,0.197,True
CNTR-003836,MPLADS-003836,CONT-0362,707000.0,707000.0,733000.0,0.0368,0,26000.0,0,0,2022-10-03,2022-12-18,2022-12-18,12,100000000.0,0.0071,0,0,0.259,0.215,True
CNTR-003837,MPLADS-003837,CONT-0317,14526000.0,14526000.0,14721000.0,0.0134,0,195000.0,0,0,2022-07-07,2023-07-28,2023-07-28,0,5000000.0,2.9052,0,0,0.277,0.192,True
CNTR-003838,MPLADS-003838,CONT-0366,2047000.0,2047000.0,1941000.0,-0.0518,0,0.0,0,0,2022-04-29,2022-09-22,2022-09-22,15,100000000.0,0.0205,0,0,0.022,0.532,True
CNTR-003839,MPLADS-003839,CONT-0255,520000.0,520000.0,479000.0,-0.0788,0,0.0,0,0,2022-07-22,2022-09-06,2022-09-06,30,100000000.0,0.0052,0,2,0.04,0.541,True
