document_id,project_id,administrative_sanction,technical_sanction,dpr,work_order,measurement_book,utilization_certificate,completion_certificate,geo_tagged_photos,photo_count,required_document_count,available_document_count,missing_document_ratio,document_exists_flag,document_type,document_date,document_amount,document_entity,document_project_reference,document_database_match_score,document_amount_mismatch,document_date_mismatch,document_entity_mismatch,document_duplicate_hash,document_version_count,document_tampering_flag,ocr_confidence_score,data_completeness_score,missing_field_count,missing_critical_field_flag,data_validation_status,data_source,source_system,last_updated_timestamp,record_update_count,late_data_submission_flag,inconsistent_record_flag,cross_source_mismatch_flag,asset_id,asset_created_flag,asset_register_entry_flag,asset_location,asset_latitude,asset_longitude,asset_photo_available,asset_photo_date,asset_photo_count,asset_status,asset_verification_status,asset_project_link_match,asset_geo_consistency,asset_completion_evidence_score
DOC-004563,MPLADS-004563,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2022-08-10,953000.0,UTT-District-56 - Rural Development Department (RDD),MPLADS-004563,0.98,0,0,0,SHA256-01a24407ec56,1,0,0.904,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.359633+00:00,3,0,0,0,ASSET-004563,1,1,AND-District-09 Sector 11,15.38606,80.02774,1,2022-11-27,5,OPERATIONAL,VERIFIED,1,1,1.0
DOC-004564,MPLADS-004564,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2023-05-18,9269000.0,GUJ-District-10 - Municipal Corporation (MC),MPLADS-004564,0.98,0,0,0,SHA256-268f65ae42c1,1,0,0.936,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.359950+00:00,3,0,0,0,ASSET-004564,0,0,KER-District-06 Sector 10,8.90819,76.99089,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004565,MPLADS-004565,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-12-03,1422000.0,JHA-District-13 - Panchayati Raj Institution (PRI),MPLADS-004565,0.98,0,0,0,SHA256-677701ff7211,1,0,0.906,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.360264+00:00,3,0,0,0,ASSET-004565,1,1,GUJ-District-30 Sector 7,22.67937,70.0487,1,2024-04-23,4,OPERATIONAL,VERIFIED,1,1,1.0
DOC-004566,MPLADS-004566,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2023-08-22,3363000.0,MAH-District-08 - Municipal Corporation (MC),MPLADS-004566,0.98,0,0,0,SHA256-160dc931086f,1,0,0.988,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.360591+00:00,3,0,0,0,ASSET-004566,0,0,AND-District-09 Sector 3,15.40359,80.01168,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004567,MPLADS-004567,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2022-11-21,2971000.0,MAH-District-08 - Public Works Department (PWD),MPLADS-004567,0.98,0,0,0,SHA256-796e19207cdd,1,0,0.918,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.360907+00:00,3,0,0,0,ASSET-004567,0,0,BIH-District-15 Sector 4,25.98654,86.48207,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004568,MPLADS-004568,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2023-04-12,10673000.0,KAR-District-09 - Panchayati Raj Institution (PRI),MPLADS-004568,0.98,0,0,0,SHA256-a250f38bc2f8,1,0,0.898,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.361229+00:00,3,0,0,0,ASSET-004568,0,0,UTT-District-56 Sector 6,26.27343,80.8525,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004569,MPLADS-004569,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2023-10-09,410000.0,GUJ-District-17 - Water Supply & Sewerage Board,MPLADS-004569,0.98,0,0,0,SHA256-8ae2a7bafe6e,1,0,0.925,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.361536+00:00,3,0,0,0,ASSET-004569,0,0,KAR-District-16 Sector 5,13.24249,76.51833,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004570,MPLADS-004570,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-03-25,1298000.0,HAR-District-13 - Municipal Corporation (MC),MPLADS-004570,0.98,0,0,0,SHA256-303712d050a6,1,0,0.962,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.361860+00:00,3,0,0,0,ASSET-004570,0,0,BIH-District-17 Sector 13,26.96381,85.00628,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004571,MPLADS-004571,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2022-07-21,1099000.0,RAJ-District-30 - Water Supply & Sewerage Board,MPLADS-004571,0.98,0,0,0,SHA256-06790f859a41,1,0,0.948,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.362185+00:00,3,0,0,0,ASSET-004571,0,0,UTT-District-12 Sector 8,30.22666,83.73909,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004572,MPLADS-004572,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2023-03-05,986000.0,WES-District-13 - Municipal Corporation (MC),MPLADS-004572,0.98,0,0,0,SHA256-b36cb83b9ead,1,0,0.886,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.362496+00:00,3,0,0,0,ASSET-004572,0,0,ASS-District-21 Sector 14,25.66117,91.62416,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004573,MPLADS-004573,True,True,True,True,False,True,True,True,4,5,4,0.2,1,PDF_BUNDLE,2022-08-02,1573000.0,BIH-District-14 - Panchayati Raj Institution (PRI),MPLADS-004573,0.65,0,0,0,SHA256-ef488622ed7c,1,0,0.964,0.8,1,1,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.362847+00:00,3,0,1,0,ASSET-004573,0,0,MAD-District-21 Sector 11,24.92161,78.86373,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004574,MPLADS-004574,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2022-04-13,407000.0,BIH-District-03 - Panchayati Raj Institution (PRI),MPLADS-004574,0.98,0,0,0,SHA256-cf645e0e3ced,1,0,0.982,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.363182+00:00,3,0,0,0,ASSET-004574,0,0,WES-District-17 Sector 7,24.20136,87.25147,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004575,MPLADS-004575,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2023-02-21,15342000.0,GUJ-District-13 - Public Works Department (PWD),MPLADS-004575,0.98,0,0,0,SHA256-8d45f009c14e,1,0,0.946,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.363535+00:00,3,0,0,0,ASSET-004575,0,0,KAR-District-25 Sector 11,18.40505,76.12009,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004576,MPLADS-004576,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2022-09-01,773000.0,ASS-District-12 - Panchayati Raj Institution (PRI),MPLADS-004576,0.98,0,0,0,SHA256-ca6d4eb3b720,1,0,0.973,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.363843+00:00,3,0,0,0,ASSET-004576,0,0,TEL-District-29 Sector 14,16.55675,80.91379,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004577,MPLADS-004577,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2022-08-12,1362000.0,BIH-District-26 - Public Works Department (PWD),MPLADS-004577,0.98,0,0,0,SHA256-4581301b4a83,1,0,0.97,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.364147+00:00,3,0,0,0,ASSET-004577,0,0,CHH-District-16 Sector 2,23.83044,84.02982,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004578,MPLADS-004578,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2022-04-21,1729000.0,GUJ-District-21 - Municipal Corporation (MC),MPLADS-004578,0.98,0,0,0,SHA256-6c38e3485942,1,0,0.985,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.364463+00:00,3,0,0,0,ASSET-004578,1,1,ASS-District-06 Sector 10,24.942,92.65097,1,2022-10-25,3,OPERATIONAL,VERIFIED,1,1,1.0
DOC-004579,MPLADS-004579,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2023-05-01,1770000.0,UTT-District-41 - Public Works Department (PWD),MPLADS-004579,0.98,0,0,0,SHA256-9ea726e5e352,1,0,0.974,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.364782+00:00,3,0,0,0,ASSET-004579,1,1,BIH-District-08 Sector 14,26.45619,84.53451,1,2023-10-13,7,OPERATIONAL,VERIFIED,1,1,1.0
DOC-004580,MPLADS-004580,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2023-10-10,2536000.0,GUJ-District-06 - Panchayati Raj Institution (PRI),MPLADS-004580,0.98,0,0,0,SHA256-7b17ef0746cc,1,0,0.93,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.365121+00:00,3,0,0,0,ASSET-004580,0,0,GUJ-District-31 Sector 6,20.08736,73.55348,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004581,MPLADS-004581,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2023-10-29,66398000.0,UTT-District-42 - Municipal Corporation (MC),MPLADS-004581,0.98,0,0,0,SHA256-c6d9424b179a,1,0,0.943,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.365425+00:00,3,0,0,0,ASSET-004581,0,0,TAM-District-05 Sector 7,9.06522,77.29705,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004582,MPLADS-004582,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2022-12-31,1352000.0,MAD-District-27 - Panchayati Raj Institution (PRI),MPLADS-004582,0.98,0,0,0,SHA256-efd1ae21658d,3,0,0.926,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.365752+00:00,3,1,0,0,ASSET-004582,0,0,PUN-District-10 Sector 8,31.26552,76.20346,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004583,MPLADS-004583,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2022-05-01,699000.0,KAR-District-02 - Water Supply & Sewerage Board,MPLADS-004583,0.98,0,0,0,SHA256-263077731248,1,0,0.974,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.366088+00:00,3,0,0,0,ASSET-004583,1,1,TEL-District-29 Sector 2,16.69166,80.85768,1,2022-08-01,3,OPERATIONAL,VERIFIED,1,1,1.0
DOC-004584,MPLADS-004584,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2022-05-20,1819000.0,BIH-District-06 - Water Supply & Sewerage Board,MPLADS-004584,0.98,0,0,0,SHA256-4582b2de8722,1,0,0.982,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.366398+00:00,3,0,0,0,ASSET-004584,0,0,HAR-District-07 Sector 13,29.72342,77.30707,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004585,MPLADS-004585,True,True,True,True,False,True,True,True,3,5,4,0.2,1,PDF_BUNDLE,2023-01-01,569000.0,MAD-District-15 - Water Supply & Sewerage Board,MPLADS-004585,0.65,0,0,0,SHA256-25159f0dd90c,1,0,0.907,0.8,1,1,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.366723+00:00,3,0,1,0,ASSET-004585,0,0,UTT-District-56 Sector 7,26.33617,80.79108,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004586,MPLADS-004586,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2022-10-23,10708000.0,MAH-District-31 - Municipal Corporation (MC),MPLADS-004586,0.98,0,0,0,SHA256-6e7fed39db41,1,0,0.946,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.367052+00:00,3,0,0,0,ASSET-004586,0,0,MAD-District-44 Sector 8,25.39065,80.12709,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004587,MPLADS-004587,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2022-05-21,1381000.0,MAD-District-44 - Panchayati Raj Institution (PRI),MPLADS-004587,0.98,0,0,0,SHA256-a8ac0886e2f4,1,0,0.975,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.367371+00:00,3,0,0,0,ASSET-004587,0,0,UTT-District-59 Sector 12,26.40333,84.25866,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004588,MPLADS-004588,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2023-01-30,2330000.0,RAJ-District-15 - Rural Development Department (RDD),MPLADS-004588,0.98,0,0,0,SHA256-08b6df331b7d,1,0,0.936,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.367706+00:00,3,0,0,0,ASSET-004588,0,0,TEL-District-31 Sector 9,18.13763,80.97873,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004589,MPLADS-004589,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2023-08-19,527000.0,UTT-District-64 - Panchayati Raj Institution (PRI),MPLADS-004589,0.98,0,0,0,SHA256-057f077ec2b5,1,0,0.911,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.368023+00:00,3,0,0,0,ASSET-004589,0,0,KER-District-08 Sector 9,11.67647,77.05341,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004590,MPLADS-004590,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2022-06-28,677000.0,KAR-District-24 - Water Supply & Sewerage Board,MPLADS-004590,0.98,0,0,0,SHA256-9e7737f4d9df,1,0,0.964,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.368343+00:00,3,0,0,0,ASSET-004590,0,0,GUJ-District-01 Sector 1,22.95228,69.22427,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004591,MPLADS-004591,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2022-09-29,9896000.0,KAR-District-26 - Municipal Corporation (MC),MPLADS-004591,0.98,0,0,0,SHA256-25d969cdcb19,1,0,0.912,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.368678+00:00,3,0,0,0,ASSET-004591,0,0,WES-District-10 Sector 7,25.824,87.69436,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004592,MPLADS-004592,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2022-12-01,2709000.0,UTT-District-33 - Rural Development Department (RDD),MPLADS-004592,0.98,0,0,0,SHA256-9b02c8f1b592,1,0,0.905,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.369011+00:00,3,0,0,0,ASSET-004592,0,0,MAD-District-32 Sector 9,24.3241,80.25758,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004593,MPLADS-004593,True,True,True,True,False,True,True,True,4,5,4,0.2,1,PDF_BUNDLE,2022-10-15,590000.0,UTT-District-56 - Municipal Corporation (MC),MPLADS-004593,0.65,0,0,0,SHA256-0de3b4e7031a,1,0,0.971,0.8,1,1,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.369339+00:00,3,0,1,0,ASSET-004593,0,0,UTT-District-31 Sector 7,24.41048,78.28582,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004594,MPLADS-004594,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2022-04-05,847000.0,GUJ-District-21 - Public Works Department (PWD),MPLADS-004594,0.98,0,0,0,SHA256-430594d749cd,1,0,0.888,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.369672+00:00,3,0,0,0,ASSET-004594,0,0,KER-District-12 Sector 6,9.54341,75.02805,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004595,MPLADS-004595,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2023-02-17,1515000.0,RAJ-District-20 - Water Supply & Sewerage Board,MPLADS-004595,0.98,0,0,0,SHA256-2a182ed649cd,1,0,0.938,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.369998+00:00,3,0,0,0,ASSET-004595,1,1,AND-District-26 Sector 11,16.93795,81.70952,1,2023-07-29,5,OPERATIONAL,VERIFIED,1,1,1.0
DOC-004596,MPLADS-004596,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-09-14,3719000.0,ODI-District-14 - Municipal Corporation (MC),MPLADS-004596,0.98,0,0,0,SHA256-4fd0431a9adf,1,0,0.904,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.370335+00:00,3,0,0,0,ASSET-004596,0,0,GUJ-District-29 Sector 13,21.42056,71.23183,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004597,MPLADS-004597,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2023-06-01,2022000.0,KAR-District-14 - Panchayati Raj Institution (PRI),MPLADS-004597,0.98,0,0,0,SHA256-9aa8da566f89,1,0,0.936,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.370667+00:00,3,0,0,0,ASSET-004597,0,0,PUN-District-21 Sector 10,30.13992,76.3549,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004598,MPLADS-004598,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2023-11-14,3091000.0,UTT-District-08 - Panchayati Raj Institution (PRI),MPLADS-004598,0.98,0,0,0,SHA256-5ebc9f6f0adb,1,0,0.899,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.370985+00:00,3,0,0,0,ASSET-004598,0,0,ODI-District-22 Sector 14,19.17169,87.15704,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004599,MPLADS-004599,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-05-13,16414000.0,WES-District-23 - Panchayati Raj Institution (PRI),MPLADS-004599,0.98,0,0,0,SHA256-474345e5a9e0,1,0,0.896,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.371323+00:00,3,0,0,0,ASSET-004599,0,0,BIH-District-28 Sector 5,27.04221,84.57165,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004600,MPLADS-004600,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2022-09-01,2808000.0,MAD-District-40 - Rural Development Department (RDD),MPLADS-004600,0.98,0,0,0,SHA256-a87eed7972c7,1,0,0.882,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.371678+00:00,3,0,0,0,ASSET-004600,0,0,BIH-District-28 Sector 5,27.04602,84.62425,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004601,MPLADS-004601,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2022-07-23,3547000.0,TEL-District-23 - Water Supply & Sewerage Board,MPLADS-004601,0.98,0,0,0,SHA256-2d0c3a4e772b,1,0,0.889,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.372027+00:00,3,0,0,0,ASSET-004601,0,0,MAD-District-38 Sector 7,24.03469,78.68994,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004602,MPLADS-004602,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2022-09-24,564000.0,TAM-District-21 - Panchayati Raj Institution (PRI),MPLADS-004602,0.98,0,0,0,SHA256-e84b4fe4c05a,1,0,0.941,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.372349+00:00,3,0,0,0,ASSET-004602,0,0,WES-District-15 Sector 8,24.51662,86.3069,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004603,MPLADS-004603,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2023-11-01,2637000.0,JHA-District-09 - Panchayati Raj Institution (PRI),MPLADS-004603,0.98,0,0,0,SHA256-85515f58b78c,1,0,0.977,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.372680+00:00,3,0,0,0,ASSET-004603,0,0,BIH-District-30 Sector 3,27.03017,85.62238,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004604,MPLADS-004604,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2022-02-04,3016000.0,WES-District-17 - Water Supply & Sewerage Board,MPLADS-004604,0.98,0,0,0,SHA256-533eda73180a,1,0,0.939,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.373020+00:00,3,0,0,0,ASSET-004604,0,0,MAH-District-02 Sector 4,21.71207,78.49604,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004605,MPLADS-004605,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2023-04-10,672000.0,CHH-District-28 - Municipal Corporation (MC),MPLADS-004605,0.98,0,0,0,SHA256-90cd1e38ef82,1,0,0.921,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.373336+00:00,3,0,0,0,ASSET-004605,1,1,JHA-District-12 Sector 10,22.03932,84.80456,1,2023-06-17,7,OPERATIONAL,VERIFIED,1,1,1.0
DOC-004606,MPLADS-004606,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2022-09-29,12748000.0,UTT-District-02 - Public Works Department (PWD),MPLADS-004606,0.98,0,0,0,SHA256-efc80f295eda,1,0,0.918,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.373671+00:00,3,0,0,0,ASSET-004606,0,0,MAD-District-04 Sector 8,21.05125,77.98119,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004607,MPLADS-004607,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2022-08-14,1517000.0,BIH-District-13 - Panchayati Raj Institution (PRI),MPLADS-004607,0.98,0,0,0,SHA256-e5179f760f18,1,0,0.92,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.374000+00:00,3,0,0,0,ASSET-004607,1,1,MAD-District-45 Sector 6,23.23804,75.43655,1,2023-01-20,3,OPERATIONAL,VERIFIED,1,1,1.0
DOC-004608,MPLADS-004608,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2022-06-08,3140000.0,TEL-District-19 - Rural Development Department (RDD),MPLADS-004608,0.98,0,0,0,SHA256-d12eb7b60afa,1,0,0.898,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.374331+00:00,3,0,0,0,ASSET-004608,1,1,ODI-District-29 Sector 14,18.85014,82.31599,1,2022-12-17,5,OPERATIONAL,VERIFIED,1,1,1.0
DOC-004609,MPLADS-004609,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-02-23,478000.0,MAH-District-27 - Rural Development Department (RDD),MPLADS-004609,0.98,0,0,0,SHA256-e13edb1d0334,1,0,0.942,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.374671+00:00,3,0,0,0,ASSET-004609,0,0,ODI-District-07 Sector 14,20.18996,85.96388,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004610,MPLADS-004610,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2023-09-10,978000.0,BIH-District-14 - Public Works Department (PWD),MPLADS-004610,0.98,0,0,0,SHA256-ac8ff90f5d86,1,0,0.91,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.375003+00:00,3,0,0,0,ASSET-004610,1,1,CHH-District-10 Sector 9,19.62091,82.65232,1,2023-12-27,5,OPERATIONAL,VERIFIED,1,1,1.0
DOC-004611,MPLADS-004611,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2022-12-28,1576000.0,UTT-District-70 - Public Works Department (PWD),MPLADS-004611,0.98,0,0,0,SHA256-d1cb3901843c,1,0,0.954,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.375336+00:00,3,0,0,0,ASSET-004611,0,0,TAM-District-04 Sector 11,13.27129,77.16342,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004612,MPLADS-004612,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2023-10-14,4141000.0,MAD-District-41 - Public Works Department (PWD),MPLADS-004612,0.98,0,0,0,SHA256-61ee11db3f91,1,0,0.933,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.375675+00:00,3,0,0,0,ASSET-004612,0,0,TEL-District-09 Sector 9,18.17809,77.4062,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
