tender_id,project_id,tender_exists,procurement_method,tender_publication_date,tender_duration,bid_count,qualified_bid_count,single_bid_flag,bid_competition_score,tender_type,winning_bid,winning_bid_amount,winning_bid_deviation,winning_bid_vs_lowest_bid,bid_price_similarity,bidder_disqualification_rate,re_tender_count,tender_cancellation_count,tender_bypass_flag,repeated_winner_flag,bid_rotation_score,repeated_loser_score,procurement_compliance_flag
TND-004598,MPLADS-004598,1,Direct / Single Inquiry,2023-10-24,16,1,1,1,0.167,Single Tender Inquiry,2870000.0,2870000.0,-0.0627,0.0094,0.0,0.174,0,0,0,1,0.603,0.49,0
TND-004599,MPLADS-004599,1,Open e-Tender,2023-04-22,19,4,3,0,0.667,Open e-Tender,15924000.0,15924000.0,-0.047,0.0249,0.9697,0.102,0,0,0,0,0.554,0.241,1
TND-004600,MPLADS-004600,1,Open e-Tender,2022-08-11,27,3,2,0,0.5,Open e-Tender,2682000.0,2682000.0,-0.0613,0.0152,0.8695,0.093,0,0,0,1,0.72,0.4,1
TND-004601,MPLADS-004601,1,Open e-Tender,2022-07-02,14,7,7,0,1.0,Open e-Tender,3524000.0,3524000.0,-0.0159,0.0059,0.9091,0.127,0,0,0,0,0.298,0.121,1
TND-004602,MPLADS-004602,1,Open e-Tender,2022-09-03,29,3,2,0,0.5,Open e-Tender,555000.0,555000.0,0.0054,0.0191,0.8715,0.198,0,0,0,1,0.239,0.357,1
TND-004603,MPLADS-004603,1,Open e-Tender,2023-10-11,27,4,4,0,0.667,Open e-Tender,2491000.0,2491000.0,-0.0596,0.0123,0.9899,0.214,1,0,0,0,0.721,0.269,1
TND-004604,MPLADS-004604,1,Open e-Tender,2022-01-14,14,3,3,0,0.5,Open e-Tender,2748000.0,2748000.0,-0.0566,0.0102,0.9633,0.069,0,0,0,0,0.216,0.493,1
TND-004605,MPLADS-004605,1,Open e-Tender,2023-03-20,21,6,5,0,1.0,Open e-Tender,630000.0,630000.0,-0.0202,0.0086,0.852,0.037,1,0,0,0,0.273,0.425,1
TND-004606,MPLADS-004606,1,Open e-Tender,2022-09-08,14,6,6,0,1.0,Open e-Tender,12356000.0,12356000.0,0.0125,0.0084,0.9418,0.224,0,0,0,0,0.44,0.383,1
TND-004607,MPLADS-004607,1,Open e-Tender,2022-07-24,27,7,6,0,1.0,Open e-Tender,1522000.0,1522000.0,0.0147,0.0431,0.8972,0.039,0,0,0,1,0.235,0.123,1
TND-004608,MPLADS-004608,1,Open e-Tender,2022-05-18,16,6,5,0,1.0,Open e-Tender,2894000.0,2894000.0,-0.0405,0.0389,0.9113,0.03,0,0,0,0,0.524,0.369,1
TND-004609,MPLADS-004609,1,Open e-Tender,2023-02-02,28,4,4,0,0.667,Open e-Tender,469000.0,469000.0,-0.0105,0.0186,0.8789,0.19,0,0,0,0,0.31,0.306,1
TND-004610,MPLADS-004610,1,Open e-Tender,2023-08-20,18,7,7,0,1.0,Open e-Tender,991000.0,991000.0,0.0133,0.0232,0.9709,0.022,0,0,0,0,0.683,0.147,1
TND-004611,MPLADS-004611,1,Open e-Tender,2022-12-07,26,5,5,0,0.833,Open e-Tender,1581000.0,1581000.0,0.0064,0.0157,0.8534,0.104,1,0,0,1,0.368,0.281,1
TND-004612,MPLADS-004612,1,Open e-Tender,2023-09-23,15,3,2,0,0.5,Open e-Tender,3860000.0,3860000.0,-0.0737,0.0024,0.9083,0.213,1,0,0,0,0.449,0.452,1
TND-004613,MPLADS-004613,1,Open e-Tender,2023-05-17,26,5,4,0,0.833,Open e-Tender,1896000.0,1896000.0,-0.0156,0.0088,0.9445,0.221,0,0,0,0,0.467,0.382,1
TND-004614,MPLADS-004614,1,Open e-Tender,2023-10-11,18,3,2,0,0.5,Open e-Tender,580000.0,580000.0,-0.0268,0.0315,0.8572,0.12,0,0,0,0,0.634,0.246,1
TND-004615,MPLADS-004615,1,Open e-Tender,2022-06-21,26,6,5,0,1.0,Open e-Tender,1820000.0,1820000.0,0.0185,0.0259,0.8959,0.107,0,0,0,0,0.721,0.066,1
TND-004616,MPLADS-004616,1,Open e-Tender,2023-06-28,18,6,5,0,1.0,Open e-Tender,15280000.0,15280000.0,-0.0333,0.0478,0.926,0.15,0,0,0,0,0.402,0.329,1
TND-004617,MPLADS-004617,1,Open e-Tender,2022-10-24,17,6,6,0,1.0,Open e-Tender,2465000.0,2465000.0,0.0173,0.0494,0.9226,0.113,0,0,0,0,0.314,0.481,1
TND-004618,MPLADS-004618,1,Open e-Tender,2023-05-24,17,6,6,0,1.0,Open e-Tender,2681000.0,2681000.0,-0.0506,0.0359,0.9776,0.018,1,0,0,0,0.156,0.08,1
TND-004619,MPLADS-004619,1,Open e-Tender,2022-10-27,23,6,5,0,1.0,Open e-Tender,1031000.0,1031000.0,-0.061,0.0209,0.9786,0.16,0,0,0,0,0.546,0.255,1
TND-004620,MPLADS-004620,1,Open e-Tender,2022-07-02,28,7,6,0,1.0,Open e-Tender,584000.0,584000.0,-0.0017,0.0219,0.9518,0.034,1,0,0,0,0.543,0.365,1
TND-004621,MPLADS-004621,1,Open e-Tender,2022-02-13,26,3,2,0,0.5,Open e-Tender,852000.0,852000.0,-0.0184,0.0144,0.9676,0.034,0,0,0,1,0.234,0.339,1
TND-004622,MPLADS-004622,1,Open e-Tender,2023-08-16,23,6,5,0,1.0,Open e-Tender,1454000.0,1454000.0,0.0097,0.0475,0.9425,0.073,0,0,0,0,0.301,0.059,1
TND-004623,MPLADS-004623,1,Open e-Tender,2023-05-13,16,4,3,0,0.667,Open e-Tender,2180000.0,2180000.0,0.014,0.0051,0.9068,0.066,0,0,0,0,0.261,0.325,1
TND-004624,MPLADS-004624,1,Open e-Tender,2022-07-29,19,3,3,0,0.5,Open e-Tender,870000.0,870000.0,-0.0625,0.039,0.8567,0.068,0,0,0,0,0.354,0.234,1
TND-004625,MPLADS-004625,1,Open e-Tender,2023-12-24,17,6,5,0,1.0,Open e-Tender,671000.0,671000.0,-0.0387,0.0454,0.9376,0.206,0,0,0,0,0.709,0.062,1
TND-004626,MPLADS-004626,1,Open e-Tender,2022-12-19,28,4,3,0,0.667,Open e-Tender,2385000.0,2385000.0,-0.0237,0.05,0.9181,0.078,0,0,0,0,0.28,0.114,1
TND-004627,MPLADS-004627,1,Open e-Tender,2023-10-27,22,7,7,0,1.0,Open e-Tender,2723000.0,2723000.0,-0.0801,0.0196,0.9136,0.118,0,0,0,0,0.193,0.07,1
TND-004628,MPLADS-004628,1,Open e-Tender,2023-09-17,23,7,7,0,1.0,Open e-Tender,1730000.0,1730000.0,-0.0521,0.0434,0.908,0.136,0,0,0,0,0.68,0.483,1
TND-004629,MPLADS-004629,1,Open e-Tender,2023-06-21,19,5,5,0,0.833,Open e-Tender,2561000.0,2561000.0,-0.0112,0.0107,0.854,0.125,0,0,0,0,0.283,0.318,1
TND-004630,MPLADS-004630,1,Open e-Tender,2022-07-08,26,4,4,0,0.667,Open e-Tender,12380000.0,12380000.0,-0.0312,0.0077,0.8629,0.068,0,0,0,0,0.463,0.157,1
TND-004631,MPLADS-004631,1,Open e-Tender,2022-01-31,29,4,3,0,0.667,Open e-Tender,536000.0,536000.0,0.0171,0.0237,0.9442,0.044,0,0,0,0,0.199,0.068,1
TND-004632,MPLADS-004632,1,Open e-Tender,2022-05-20,28,4,4,0,0.667,Open e-Tender,460000.0,460000.0,-0.0065,0.0241,0.865,0.018,0,0,0,1,0.711,0.067,1
TND-004633,MPLADS-004633,1,Open e-Tender,2023-03-29,15,4,3,0,0.667,Open e-Tender,1073000.0,1073000.0,-0.0263,0.0075,0.8589,0.234,1,0,0,0,0.36,0.216,1
TND-004634,MPLADS-004634,1,Open e-Tender,2023-05-12,28,6,6,0,1.0,Open e-Tender,2051000.0,2051000.0,-0.0774,0.0392,0.9403,0.236,0,0,0,0,0.165,0.068,1
TND-004635,MPLADS-004635,1,Open e-Tender,2022-06-11,25,3,3,0,0.5,Open e-Tender,546000.0,546000.0,-0.0353,0.0006,0.8659,0.199,0,0,0,0,0.126,0.157,1
TND-004636,MPLADS-004636,1,Open e-Tender,2022-07-10,22,4,4,0,0.667,Open e-Tender,10964000.0,10964000.0,-0.0177,0.0465,0.9402,0.199,0,0,0,0,0.705,0.45,1
TND-004637,MPLADS-004637,1,Open e-Tender,2022-02-27,29,6,5,0,1.0,Open e-Tender,653000.0,653000.0,-0.0195,0.0409,0.9315,0.139,0,0,0,0,0.693,0.251,1
TND-004638,MPLADS-004638,1,Open e-Tender,2023-04-21,28,6,5,0,1.0,Open e-Tender,2164000.0,2164000.0,0.0005,0.022,0.975,0.091,0,0,0,0,0.495,0.246,1
TND-004639,MPLADS-004639,1,Open e-Tender,2023-10-03,28,6,6,0,1.0,Open e-Tender,528000.0,528000.0,-0.0056,0.0165,0.8729,0.095,0,0,0,0,0.301,0.493,1
TND-004640,MPLADS-004640,1,Open e-Tender,2022-01-31,28,7,6,0,1.0,Open e-Tender,15961000.0,15961000.0,-0.0027,0.0426,0.8848,0.155,1,0,0,0,0.234,0.309,1
TND-004641,MPLADS-004641,1,Open e-Tender,2022-07-22,21,3,2,0,0.5,Open e-Tender,2453000.0,2453000.0,-0.0503,0.0115,0.9047,0.041,0,0,0,0,0.637,0.479,1
TND-004642,MPLADS-004642,1,Open e-Tender,2023-05-21,16,6,6,0,1.0,Open e-Tender,2217000.0,2217000.0,0.0009,0.0052,0.8995,0.031,1,0,0,1,0.123,0.254,1
TND-004643,MPLADS-004643,1,Open e-Tender,2022-04-16,17,7,7,0,1.0,Open e-Tender,405000.0,405000.0,0.0075,0.0382,0.927,0.238,0,0,0,0,0.277,0.246,1
TND-004644,MPLADS-004644,1,Open e-Tender,2022-03-16,21,7,7,0,1.0,Open e-Tender,1001000.0,1001000.0,-0.0476,0.026,0.9277,0.096,0,0,0,1,0.565,0.259,1
TND-004645,MPLADS-004645,1,Open e-Tender,2023-08-07,14,5,4,0,0.833,Open e-Tender,657000.0,657000.0,-0.0061,0.0407,0.9698,0.066,0,0,0,0,0.617,0.396,1
TND-004646,MPLADS-004646,1,Open e-Tender,2023-10-29,16,6,6,0,1.0,Open e-Tender,10330000.0,10330000.0,-0.0425,0.0441,0.8688,0.143,0,0,0,0,0.712,0.384,1
TND-004647,MPLADS-004647,1,Open e-Tender,2022-06-21,29,7,6,0,1.0,Open e-Tender,2685000.0,2685000.0,-0.0645,0.0032,0.9891,0.101,0,0,0,0,0.468,0.35,1
TND-004648,MPLADS-004648,1,Open e-Tender,2023-06-17,26,6,6,0,1.0,Open e-Tender,12357000.0,12357000.0,0.0052,0.025,0.8674,0.106,0,0,0,0,0.368,0.094,1
TND-004649,MPLADS-004649,1,Direct / Single Inquiry,2023-02-01,17,1,1,1,0.167,Single Tender Inquiry,2429000.0,2429000.0,-0.0315,0.0259,0.0,0.182,0,0,0,0,0.621,0.407,0
TND-004650,MPLADS-004650,1,Open e-Tender,2022-10-10,19,3,3,0,0.5,Open e-Tender,1977000.0,1977000.0,-0.0766,0.0011,0.8866,0.156,0,0,0,0,0.166,0.351,1
TND-004651,MPLADS-004651,1,Open e-Tender,2022-03-31,22,6,6,0,1.0,Open e-Tender,642000.0,642000.0,-0.0628,0.0041,0.9303,0.143,0,0,0,0,0.729,0.07,1
TND-004652,MPLADS-004652,1,Open e-Tender,2022-12-23,27,3,2,0,0.5,Open e-Tender,415000.0,415000.0,-0.0778,0.0159,0.9257,0.152,0,0,0,0,0.723,0.33,1
TND-004653,MPLADS-004653,1,Open e-Tender,2022-12-15,19,7,7,0,1.0,Open e-Tender,2652000.0,2652000.0,-0.0724,0.0478,0.9548,0.04,1,0,0,0,0.403,0.489,1
TND-004654,MPLADS-004654,1,Open e-Tender,2022-09-30,27,5,4,0,0.833,Open e-Tender,1860000.0,1860000.0,-0.0616,0.0183,0.8511,0.215,0,0,0,0,0.164,0.236,1
TND-004655,MPLADS-004655,1,Open e-Tender,2022-12-20,21,5,5,0,0.833,Open e-Tender,823000.0,823000.0,-0.0108,0.0088,0.946,0.181,0,0,0,0,0.411,0.117,1
TND-004656,MPLADS-004656,1,Open e-Tender,2022-07-16,17,3,2,0,0.5,Open e-Tender,1876000.0,1876000.0,0.0,0.0307,0.8683,0.135,0,0,0,0,0.333,0.348,1
TND-004657,MPLADS-004657,1,Direct / Single Inquiry,2022-07-18,25,1,1,1,0.167,Single Tender Inquiry,3206000.0,3206000.0,-0.0739,0.0244,0.0,0.173,0,0,0,0,0.387,0.395,0
TND-004658,MPLADS-004658,1,Open e-Tender,2022-10-19,15,5,5,0,0.833,Open e-Tender,2677000.0,2677000.0,-0.0497,0.0425,0.9472,0.22,0,0,0,1,0.518,0.294,1
TND-004659,MPLADS-004659,1,Open e-Tender,2023-04-01,23,5,4,0,0.833,Open e-Tender,1714000.0,1714000.0,-0.0278,0.0363,0.8926,0.062,0,0,0,0,0.713,0.188,1
TND-004660,MPLADS-004660,1,Open e-Tender,2023-04-07,24,4,4,0,0.667,Open e-Tender,14470000.0,14470000.0,-0.0084,0.0212,0.9332,0.245,0,0,0,0,0.637,0.443,1
TND-004661,MPLADS-004661,1,Open e-Tender,2023-11-01,15,3,3,0,0.5,Open e-Tender,2249000.0,2249000.0,-0.0405,0.035,0.9374,0.095,0,0,0,0,0.679,0.254,1
TND-004662,MPLADS-004662,1,Direct / Single Inquiry,2022-10-01,27,1,1,1,0.167,Single Tender Inquiry,2663000.0,2663000.0,-0.0369,0.0206,0.0,0.102,0,0,0,0,0.431,0.416,0
TND-004663,MPLADS-004663,1,Open e-Tender,2022-10-08,20,3,3,0,0.5,Open e-Tender,670000.0,670000.0,0.0121,0.0031,0.9504,0.038,0,0,0,0,0.108,0.304,1
TND-004664,MPLADS-004664,1,Open e-Tender,2022-08-11,15,6,6,0,1.0,Open e-Tender,3740000.0,3740000.0,-0.0019,0.0305,0.8727,0.18,0,0,0,0,0.137,0.33,1
TND-004665,MPLADS-004665,1,Open e-Tender,2023-07-08,26,4,3,0,0.667,Open e-Tender,9661000.0,9661000.0,-0.0175,0.0108,0.9874,0.011,0,0,0,1,0.165,0.295,1
TND-004666,MPLADS-004666,1,Open e-Tender,2023-01-25,23,6,6,0,1.0,Open e-Tender,2517000.0,2517000.0,-0.0743,0.0039,0.9334,0.021,0,0,0,0,0.207,0.174,1
TND-004667,MPLADS-004667,1,Open e-Tender,2023-08-20,29,3,2,0,0.5,Open e-Tender,428000.0,428000.0,-0.0489,0.0127,0.8577,0.189,0,0,0,1,0.187,0.462,1
TND-004668,MPLADS-004668,1,Open e-Tender,2023-02-26,15,4,3,0,0.667,Open e-Tender,2065000.0,2065000.0,-0.011,0.0014,0.9148,0.231,0,0,0,0,0.342,0.439,1
TND-004669,MPLADS-004669,1,Open e-Tender,2023-04-29,24,6,6,0,1.0,Open e-Tender,12988000.0,12988000.0,-0.0187,0.0177,0.9446,0.187,0,0,0,0,0.414,0.108,1
TND-004670,MPLADS-004670,1,Direct / Single Inquiry,2023-06-19,16,1,1,1,0.167,Single Tender Inquiry,11452000.0,11452000.0,-0.0288,0.0394,0.0,0.229,0,0,0,0,0.472,0.274,0
TND-004671,MPLADS-004671,1,Open e-Tender,2022-05-05,17,3,3,0,0.5,Open e-Tender,2508000.0,2508000.0,-0.0134,0.0224,0.8627,0.147,1,0,0,0,0.421,0.16,1
TND-004672,MPLADS-004672,1,Open e-Tender,2022-08-24,21,3,3,0,0.5,Open e-Tender,2468000.0,2468000.0,-0.0148,0.0076,0.9177,0.232,0,0,0,0,0.651,0.238,1
TND-004673,MPLADS-004673,1,Open e-Tender,2022-04-28,29,3,2,0,0.5,Open e-Tender,16439000.0,16439000.0,-0.0005,0.0017,0.9203,0.059,0,0,0,0,0.549,0.478,1
TND-004674,MPLADS-004674,1,Open e-Tender,2022-12-04,24,6,6,0,1.0,Open e-Tender,1973000.0,1973000.0,0.0123,0.0015,0.9755,0.032,0,0,0,0,0.267,0.443,1
TND-004675,MPLADS-004675,1,Open e-Tender,2023-11-30,28,5,4,0,0.833,Open e-Tender,595000.0,595000.0,-0.063,0.0198,0.9573,0.201,0,0,0,0,0.64,0.378,1
TND-004676,MPLADS-004676,1,Open e-Tender,2023-03-27,25,7,7,0,1.0,Open e-Tender,3191000.0,3191000.0,-0.0686,0.0359,0.9468,0.22,0,0,0,1,0.51,0.118,1
TND-004677,MPLADS-004677,1,Open e-Tender,2022-10-10,16,7,7,0,1.0,Open e-Tender,2055000.0,2055000.0,-0.0756,0.0117,0.8539,0.245,0,0,0,0,0.363,0.268,1
TND-004678,MPLADS-004678,1,Open e-Tender,2023-09-27,21,4,4,0,0.667,Open e-Tender,1071000.0,1071000.0,-0.0351,0.0172,0.9108,0.13,0,0,0,0,0.282,0.082,1
TND-004679,MPLADS-004679,1,Open e-Tender,2022-06-21,22,3,3,0,0.5,Open e-Tender,1501000.0,1501000.0,-0.0007,0.0032,0.9111,0.006,0,0,0,1,0.589,0.289,1
TND-004680,MPLADS-004680,1,Open e-Tender,2023-11-09,21,7,7,0,1.0,Open e-Tender,1978000.0,1978000.0,0.001,0.0178,0.868,0.104,0,0,0,0,0.192,0.213,1
TND-004681,MPLADS-004681,1,Open e-Tender,2022-07-02,19,7,7,0,1.0,Open e-Tender,589000.0,589000.0,-0.068,0.0096,0.9072,0.086,0,0,0,1,0.222,0.451,1
TND-004682,MPLADS-004682,1,Open e-Tender,2023-04-25,29,3,2,0,0.5,Open e-Tender,1845000.0,1845000.0,-0.0724,0.0111,0.9085,0.183,1,0,0,0,0.271,0.389,1
TND-004683,MPLADS-004683,1,Open e-Tender,2022-03-30,18,5,5,0,0.833,Open e-Tender,3408000.0,3408000.0,-0.0483,0.0339,0.9316,0.206,0,0,0,0,0.741,0.075,1
TND-004684,MPLADS-004684,1,Open e-Tender,2022-03-01,19,7,7,0,1.0,Open e-Tender,1816000.0,1816000.0,-0.0071,0.0345,0.8705,0.237,0,0,0,0,0.178,0.241,1
TND-004685,MPLADS-004685,1,Direct / Single Inquiry,2022-12-29,25,1,1,1,0.167,Single Tender Inquiry,11719000.0,11719000.0,-0.0447,0.018,0.0,0.089,1,0,0,0,0.615,0.128,0
TND-004686,MPLADS-004686,1,Open e-Tender,2023-02-27,22,4,3,0,0.667,Open e-Tender,9941000.0,9941000.0,-0.0407,0.0224,0.9764,0.065,0,0,0,0,0.619,0.132,1
TND-004687,MPLADS-004687,1,Open e-Tender,2022-10-27,21,3,3,0,0.5,Open e-Tender,650000.0,650000.0,0.0109,0.0107,0.8645,0.239,0,0,0,1,0.168,0.085,1
TND-004688,MPLADS-004688,1,Open e-Tender,2023-06-26,22,6,5,0,1.0,Open e-Tender,1336000.0,1336000.0,0.0183,0.0224,0.8814,0.185,0,0,0,1,0.394,0.334,1
TND-004689,MPLADS-004689,1,Open e-Tender,2022-12-23,28,5,4,0,0.833,Open e-Tender,2654000.0,2654000.0,-0.0353,0.0026,0.9258,0.141,0,0,0,0,0.179,0.146,1
TND-004690,MPLADS-004690,1,Open e-Tender,2023-11-19,24,4,4,0,0.667,Open e-Tender,2163000.0,2163000.0,-0.006,0.0439,0.9542,0.233,0,0,0,1,0.584,0.209,1
TND-004691,MPLADS-004691,1,Open e-Tender,2023-05-18,17,7,6,0,1.0,Open e-Tender,2610000.0,2610000.0,0.016,0.0038,0.9475,0.197,1,0,0,0,0.691,0.2,1
TND-004692,MPLADS-004692,1,Open e-Tender,2023-04-11,24,7,7,0,1.0,Open e-Tender,2986000.0,2986000.0,0.017,0.0308,0.912,0.115,0,0,0,0,0.527,0.123,1
TND-004693,MPLADS-004693,1,Open e-Tender,2022-09-22,28,4,4,0,0.667,Open e-Tender,15206000.0,15206000.0,0.0169,0.0375,0.9335,0.167,1,0,0,0,0.156,0.13,1
TND-004694,MPLADS-004694,1,Direct / Single Inquiry,2023-06-15,15,1,1,1,0.167,Single Tender Inquiry,1835000.0,1835000.0,-0.0671,0.0157,0.0,0.087,0,0,0,0,0.73,0.157,0
TND-004695,MPLADS-004695,1,Open e-Tender,2022-09-20,20,4,4,0,0.667,Open e-Tender,3484000.0,3484000.0,-0.0074,0.0201,0.9139,0.226,0,0,0,1,0.705,0.227,1
TND-004696,MPLADS-004696,1,Open e-Tender,2023-03-05,18,7,7,0,1.0,Open e-Tender,536000.0,536000.0,-0.0646,0.0068,0.9039,0.065,1,0,0,0,0.152,0.09,1
TND-004697,MPLADS-004697,1,Open e-Tender,2023-02-21,16,4,4,0,0.667,Open e-Tender,1948000.0,1948000.0,-0.026,0.0005,0.8901,0.012,0,0,0,0,0.552,0.088,1
TND-004698,MPLADS-004698,1,Open e-Tender,2022-05-03,19,6,5,0,1.0,Open e-Tender,3111000.0,3111000.0,-0.0077,0.0415,0.8963,0.019,0,0,0,0,0.339,0.176,1
TND-004699,MPLADS-004699,1,Open e-Tender,2023-08-03,29,6,5,0,1.0,Open e-Tender,15418000.0,15418000.0,-0.0767,0.0044,0.9313,0.035,0,0,0,0,0.195,0.079,1
TND-004700,MPLADS-004700,1,Open e-Tender,2022-02-26,28,7,6,0,1.0,Open e-Tender,579000.0,579000.0,-0.0795,0.0151,0.9618,0.17,1,0,0,0,0.671,0.225,1
TND-004701,MPLADS-004701,1,Open e-Tender,2022-07-17,22,5,4,0,0.833,Open e-Tender,1153000.0,1153000.0,-0.0179,0.0444,0.9849,0.241,0,0,0,0,0.215,0.184,1
TND-004702,MPLADS-004702,1,Open e-Tender,2022-03-02,19,3,2,0,0.5,Open e-Tender,2525000.0,2525000.0,0.0173,0.0115,0.8846,0.033,0,0,0,1,0.235,0.386,1
TND-004703,MPLADS-004703,1,Open e-Tender,2023-04-06,16,4,3,0,0.667,Open e-Tender,1627000.0,1627000.0,-0.0782,0.0131,0.9498,0.042,0,0,0,0,0.373,0.386,1
TND-004704,MPLADS-004704,1,Open e-Tender,2022-10-30,18,4,3,0,0.667,Open e-Tender,2165000.0,2165000.0,-0.0566,0.032,0.8901,0.152,0,0,0,1,0.602,0.353,1
TND-004705,MPLADS-004705,1,Open e-Tender,2023-10-09,25,4,4,0,0.667,Open e-Tender,3306000.0,3306000.0,-0.0114,0.0263,0.9362,0.09,0,0,0,0,0.468,0.173,1
TND-004706,MPLADS-004706,1,Direct / Single Inquiry,2023-03-26,15,1,1,1,0.167,Single Tender Inquiry,345000.0,345000.0,-0.0227,0.0108,0.0,0.174,0,0,0,0,0.679,0.174,0
TND-004707,MPLADS-004707,1,Open e-Tender,2022-03-09,20,3,2,0,0.5,Open e-Tender,1297000.0,1297000.0,-0.0581,0.0384,0.9186,0.195,0,0,0,1,0.269,0.197,1
TND-004708,MPLADS-004708,1,Open e-Tender,2023-01-23,25,5,5,0,0.833,Open e-Tender,555000.0,555000.0,-0.0765,0.0137,0.9427,0.21,0,0,0,0,0.309,0.305,1
TND-004709,MPLADS-004709,1,Open e-Tender,2022-11-09,21,4,4,0,0.667,Open e-Tender,10439000.0,10439000.0,-0.0352,0.0408,0.9897,0.12,0,0,0,1,0.236,0.378,1
TND-004710,MPLADS-004710,1,Open e-Tender,2023-10-03,26,4,3,0,0.667,Open e-Tender,1975000.0,1975000.0,-0.0631,0.0333,0.8824,0.218,0,0,0,0,0.667,0.244,1
TND-004711,MPLADS-004711,1,Direct / Single Inquiry,2022-05-14,28,1,1,1,0.167,Single Tender Inquiry,1712000.0,1712000.0,-0.0505,0.0392,0.0,0.166,0,0,0,0,0.723,0.404,0
TND-004712,MPLADS-004712,1,Open e-Tender,2022-02-27,29,4,3,0,0.667,Open e-Tender,8066000.0,8066000.0,-0.0582,0.0135,0.9503,0.091,1,0,0,0,0.475,0.403,1
TND-004713,MPLADS-004713,1,Open e-Tender,2022-05-10,21,6,5,0,1.0,Open e-Tender,659000.0,659000.0,-0.0572,0.0411,0.8614,0.147,1,0,0,1,0.392,0.312,1
TND-004714,MPLADS-004714,1,Open e-Tender,2022-06-24,19,4,4,0,0.667,Open e-Tender,15631000.0,15631000.0,-0.0232,0.0425,0.9446,0.145,0,0,0,0,0.233,0.223,1
TND-004715,MPLADS-004715,1,Direct / Single Inquiry,2022-05-15,14,1,1,1,0.167,Single Tender Inquiry,651000.0,651000.0,0.0172,0.0237,0.0,0.042,0,0,0,0,0.472,0.199,0
TND-004716,MPLADS-004716,1,Open e-Tender,2023-12-16,18,6,5,0,1.0,Open e-Tender,1334000.0,1334000.0,-0.0389,0.0074,0.9102,0.082,0,0,0,0,0.627,0.485,1
TND-004717,MPLADS-004717,1,Open e-Tender,2022-07-30,25,5,4,0,0.833,Open e-Tender,2448000.0,2448000.0,-0.0313,0.0053,0.92,0.065,0,0,0,1,0.697,0.273,1
TND-004718,MPLADS-004718,1,Open e-Tender,2022-08-25,15,5,4,0,0.833,Open e-Tender,2375000.0,2375000.0,-0.0511,0.0185,0.9456,0.082,1,0,0,1,0.745,0.251,1
TND-004719,MPLADS-004719,1,Open e-Tender,2022-02-24,19,4,3,0,0.667,Open e-Tender,13484000.0,13484000.0,-0.062,0.0119,0.8581,0.15,0,0,0,1,0.188,0.261,1
TND-004720,MPLADS-004720,1,Open e-Tender,2022-06-29,14,3,3,0,0.5,Open e-Tender,1552000.0,1552000.0,-0.0611,0.0004,0.8834,0.223,1,0,0,1,0.582,0.174,1
TND-004721,MPLADS-004721,1,Open e-Tender,2022-09-17,18,7,6,0,1.0,Open e-Tender,1976000.0,1976000.0,-0.015,0.0005,0.8766,0.133,0,0,0,0,0.118,0.378,1
TND-004722,MPLADS-004722,1,Open e-Tender,2023-01-05,19,4,4,0,0.667,Open e-Tender,45220000.0,45220000.0,-0.0631,0.0353,0.8578,0.192,0,0,0,0,0.11,0.138,1
TND-004723,MPLADS-004723,1,Open e-Tender,2023-02-28,26,6,6,0,1.0,Open e-Tender,791000.0,791000.0,-0.0342,0.0205,0.9573,0.012,0,0,0,0,0.108,0.313,1
TND-004724,MPLADS-004724,1,Open e-Tender,2022-12-30,24,4,4,0,0.667,Open e-Tender,14510000.0,14510000.0,-0.0418,0.0144,0.9586,0.187,0,0,0,1,0.289,0.48,1
TND-004725,MPLADS-004725,1,Open e-Tender,2022-09-05,23,7,7,0,1.0,Open e-Tender,2132000.0,2132000.0,-0.0657,0.0483,0.8908,0.065,0,0,0,0,0.229,0.055,1
TND-004726,MPLADS-004726,1,Open e-Tender,2022-10-08,21,7,6,0,1.0,Open e-Tender,1978000.0,1978000.0,-0.0375,0.0051,0.9778,0.071,0,0,0,0,0.552,0.057,1
TND-004727,MPLADS-004727,1,Direct / Single Inquiry,2022-07-17,15,1,1,1,0.167,Single Tender Inquiry,2341000.0,2341000.0,-0.0499,0.0425,0.0,0.065,0,0,0,1,0.749,0.459,0
TND-004728,MPLADS-004728,1,Open e-Tender,2023-03-22,27,4,3,0,0.667,Open e-Tender,2803000.0,2803000.0,-0.0378,0.0308,0.9701,0.024,0,0,0,0,0.484,0.285,1
TND-004729,MPLADS-004729,1,Open e-Tender,2022-12-17,21,4,3,0,0.667,Open e-Tender,2822000.0,2822000.0,-0.0612,0.012,0.9252,0.235,0,0,0,0,0.263,0.413,1
TND-004730,MPLADS-004730,1,Open e-Tender,2023-04-28,23,6,5,0,1.0,Open e-Tender,2950000.0,2950000.0,-0.0206,0.0155,0.9576,0.031,0,0,0,1,0.478,0.257,1
TND-004731,MPLADS-004731,1,Open e-Tender,2023-04-04,20,4,3,0,0.667,Open e-Tender,2208000.0,2208000.0,-0.0371,0.0499,0.9863,0.122,0,0,0,0,0.4,0.062,1
TND-004732,MPLADS-004732,1,Open e-Tender,2022-04-10,21,5,5,0,0.833,Open e-Tender,2949000.0,2949000.0,0.0,0.0241,0.8567,0.039,0,0,0,0,0.51,0.296,1
